vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
상암,상암,arrival,fato,fato-2,FPL1203001,UAM0045,fatoLock,fato lock,23969.68,24029.68,06:39:29,06:40:29,60
목동,목동,arrival,fato,fato-1,FPL0105001,UAM0002,procedure,engine stop,23993.45,24173.45,06:39:53,06:42:53,180
수서,수서,arrival,fato,fato-1,FPL1117001,UAM0042,fatoLock,fato lock,24002.48,24062.48,06:40:02,06:41:02,60
강남,강남,arrival,fato,fato-1,FPL0213001,UAM0005,fatoLock,fato lock,24006.03,24066.03,06:40:06,06:41:06,60
상암,상암,arrival,fato,fato-1,FPL0503001,UAM0018,procedure,engine stop,24008.44,24188.44,06:40:08,06:43:08,180
강남,강남,arrival,fato,fato-2,FPL0113001,UAM0001,fatoLock,fato lock,24014.22,24074.22,06:40:14,06:41:14,60
상암,상암,arrival,fato,fato-2,FPL1203001,UAM0045,procedure,engine stop,24029.68,24209.68,06:40:29,06:43:29,180
수서,수서,arrival,fato,fato-1,FPL1117001,UAM0042,procedure,engine stop,24062.48,24242.48,06:41:02,06:44:02,180
강남,강남,arrival,fato,fato-1,FPL0213001,UAM0005,procedure,engine stop,24066.03,24246.03,06:41:06,06:44:06,180
사당,사당,arrival,fato,fato-1,FPL0708001,UAM0025,fatoLock,fato lock,24067.9,24127.9,06:41:07,06:42:07,60
마곡,마곡,arrival,fato,fato-1,FPL0515001,UAM0017,fatoLock,fato lock,24069.28,24129.28,06:41:09,06:42:09,60
강남,강남,arrival,fato,fato-2,FPL0113001,UAM0001,procedure,engine stop,24074.22,24254.22,06:41:14,06:44:14,180
미아,미아,arrival,fato,fato-1,FPL0906001,UAM0033,fatoLock,fato lock,24083.5,24143.5,06:41:23,06:42:23,60
미아,미아,arrival,fato,fato-2,FPL1106001,UAM0041,fatoLock,fato lock,24101.9,24161.9,06:41:41,06:42:41,60
사당,사당,arrival,fato,fato-1,FPL0708001,UAM0025,procedure,engine stop,24127.9,24307.9,06:42:07,06:45:07,180
마곡,마곡,arrival,fato,fato-1,FPL0515001,UAM0017,procedure,engine stop,24129.28,24309.28,06:42:09,06:45:09,180
미아,미아,arrival,fato,fato-1,FPL0906001,UAM0033,procedure,engine stop,24143.5,24323.5,06:42:23,06:45:23,180
미아,미아,arrival,fato,fato-2,FPL1106001,UAM0041,procedure,engine stop,24161.9,24341.9,06:42:41,06:45:41,180
여의도,여의도,arrival,fato,fato-1,FPL0401001,UAM0013,fatoLock,fato lock,24164,24224,06:42:43,06:43:43,60
천호,천호,arrival,fato,fato-1,FPL0811001,UAM0029,fatoLock,fato lock,24178.84,24238.84,06:42:58,06:43:58,60
여의도,여의도,arrival,fato,fato-2,FPL1301001,UAM0050,fatoLock,fato lock,24204,24264,06:43:23,06:44:23,60
광화문,광화문,arrival,fato,fato-1,FPL1312001,UAM0049,fatoLock,fato lock,24206.24,24266.24,06:43:26,06:44:26,60
여의도,여의도,arrival,fato,fato-1,FPL0401001,UAM0013,procedure,engine stop,24224,24404,06:43:43,06:46:43,180
상암,상암,arrival,fato,fato-1,FPL0103001,UAM0003,fatoLock,fato lock,24227,24287,06:43:47,06:44:47,60
천호,천호,arrival,fato,fato-1,FPL0811001,UAM0029,procedure,engine stop,24238.84,24418.84,06:43:58,06:46:58,180
여의도,여의도,arrival,fato,fato-2,FPL1301001,UAM0050,procedure,engine stop,24264,24444,06:44:23,06:47:23,180
광화문,광화문,arrival,fato,fato-1,FPL1312001,UAM0049,procedure,engine stop,24266.24,24446.24,06:44:26,06:47:26,180
상암,상암,arrival,fato,fato-1,FPL0103001,UAM0003,procedure,engine stop,24287,24467,06:44:47,06:47:47,180
목동,목동,arrival,gate,gate-1,FPL0105001,UAM0002,handling,turnaround,24291.73,24891.73,06:44:51,06:54:51,600
상암,상암,arrival,gate,gate-8,FPL0503001,UAM0018,handling,turnaround,24306.73,24906.73,06:45:06,06:55:06,600
수서,수서,arrival,gate,gate-8,FPL1117001,UAM0042,handling,turnaround,24360.77,24960.77,06:46:00,06:56:00,600
강남,강남,arrival,gate,gate-1,FPL0213001,UAM0005,handling,turnaround,24364.31,24964.31,06:46:04,06:56:04,600
천호,천호,arrival,fato,fato-2,FPL1411001,UAM0053,fatoLock,fato lock,24368.95,24428.95,06:46:08,06:47:08,60
상암,상암,arrival,gate,gate-7,FPL1203001,UAM0045,handling,turnaround,24385.01,24985.01,06:46:25,06:56:25,600
강남,강남,arrival,gate,gate-8,FPL0113001,UAM0001,handling,turnaround,24412.6,25012.6,06:46:52,06:56:52,600
사당,사당,arrival,gate,gate-1,FPL0708001,UAM0025,handling,turnaround,24426.18,25026.18,06:47:06,06:57:06,600
마곡,마곡,arrival,gate,gate-1,FPL0515001,UAM0017,handling,turnaround,24427.57,25027.57,06:47:07,06:57:07,600
천호,천호,arrival,fato,fato-2,FPL1411001,UAM0053,procedure,engine stop,24428.95,24608.95,06:47:08,06:50:08,180
미아,미아,arrival,gate,gate-1,FPL0906001,UAM0033,handling,turnaround,24441.79,25041.79,06:47:21,06:57:21,600
수서,수서,arrival,fato,fato-1,FPL1517001,UAM0057,fatoLock,fato lock,24454.31,24514.31,06:47:34,06:48:34,60
미아,미아,arrival,gate,gate-8,FPL1106001,UAM0041,handling,turnaround,24490.07,25090.07,06:48:10,06:58:10,600
수서,수서,arrival,fato,fato-1,FPL1517001,UAM0057,procedure,engine stop,24514.31,24694.31,06:48:34,06:51:34,180
여의도,여의도,arrival,gate,gate-1,FPL0401001,UAM0013,handling,turnaround,24522.28,25122.28,06:48:42,06:58:42,600
가산,가산,arrival,fato,fato-1,FPL0614001,UAM0021,fatoLock,fato lock,24527.62,24587.62,06:48:47,06:49:47,60
천호,천호,arrival,gate,gate-1,FPL0811001,UAM0029,handling,turnaround,24537.12,25137.12,06:48:57,06:58:57,600
광화문,광화문,arrival,gate,gate-1,FPL1312001,UAM0049,handling,turnaround,24564.53,25164.53,06:49:24,06:59:24,600
