"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"8-83","UAM0740","6인승","6","사당","1","4","09:25:22","수서","2","2","10:11:41","09:24:22","09:25:22","09:54:52","09:56:52","10:11:41","10:13:41","10:18:41","10:24:41"
"8-84","UAM0498","6인승","6","사당","1","1","09:27:29","잠실","2","4","10:09:54","09:35:52","09:36:52","09:56:52","09:58:52","10:09:54","10:11:54","10:16:54","10:22:54"
"8-85","UAM0744","6인승","6","사당","1","3","09:27:44","망우","2","2","10:23:58","09:26:44","09:27:44","09:58:52","10:00:52","10:23:58","10:25:58","10:30:58","10:36:58"
"8-86","UAM0751","6인승","6","사당","1","3","09:29:59","천호","2","3","11:35:23","09:28:59","09:29:59","10:00:52","10:02:52","11:35:23","11:37:23","11:42:23","11:48:23"
"8-87","UAM0170","6인승","6","사당","1","2","09:30:41","광화문","2","4","10:16:54","09:37:33","09:38:33","10:02:52","10:04:52","10:16:54","10:18:54","10:23:54","10:29:54"
"8-88","UAM0754","6인승","6","사당","1","4","09:30:56","여의도","2","4","10:19:40","09:29:56","09:30:56","10:04:52","10:06:52","10:19:40","10:21:40","10:26:40","10:32:40"
"8-89","UAM0757","6인승","6","사당","1","3","09:31:56","목동","2","1","12:52:55","09:30:56","09:31:56","10:06:52","10:08:52","12:52:55","12:54:55","12:59:55","13:05:55"
"8-90","UAM0290","6인승","6","사당","1","1","09:33:42","수서","2","4","10:22:43","09:37:22","09:38:22","10:08:52","10:10:52","10:22:43","10:24:43","10:29:43","10:35:43"
"8-91","UAM0768","6인승","6","사당","1","4","09:35:40","성수","2","4","10:54:15","09:34:40","09:35:40","10:10:52","10:12:52","10:54:15","10:56:15","11:01:15","11:07:15"
"8-92","UAM0770","6인승","6","사당","1","5","09:36:06","잠실","2","3","10:27:54","09:35:06","09:36:06","10:12:52","10:14:52","10:27:54","10:29:54","10:34:54","10:40:54"
"8-93","UAM0201","6인승","6","사당","1","2","09:41:41","상암","2","3","10:29:47","09:55:09","09:56:09","10:14:52","10:16:52","10:29:47","10:31:47","10:36:47","10:42:47"
"8-94","UAM0286","6인승","6","사당","1","3","09:43:24","천호","2","2","12:03:23","09:42:24","09:43:24","10:16:52","10:18:52","12:03:23","12:05:23","12:10:23","12:16:23"
"8-95","UAM0698","6인승","6","사당","1","4","09:45:20","가산","2","3","10:45:10","09:44:20","09:45:20","10:18:52","10:20:52","10:45:10","10:47:10","10:52:10","10:58:10"
"8-96","UAM0802","6인승","6","사당","1","5","09:45:37","목동","2","2","13:20:55","09:44:37","09:45:37","10:20:52","10:22:52","13:20:55","13:22:55","13:27:55","13:33:55"
"8-97","UAM0063","6인승","6","사당","1","1","09:45:52","미아","2","2","10:37:10","09:53:09","09:54:09","10:22:52","10:24:52","10:37:10","10:39:10","10:44:10","10:50:10"
"8-98","UAM0556","6인승","6","사당","1","2","09:49:28","마곡","2","5","12:52:42","10:11:09","10:12:09","10:24:52","10:26:52","12:52:42","12:54:42","12:59:42","13:05:42"
"8-99","UAM0591","6인승","6","사당","1","3","09:50:00","여의도","2","4","10:37:40","09:57:39","09:58:39","10:26:52","10:28:52","10:37:40","10:39:40","10:44:40","10:50:40"
"8-100","UAM0815","6인승","6","사당","1","4","09:51:36","연신내","2","2","10:40:09","09:50:36","09:51:36","10:28:52","10:30:52","10:40:09","10:42:09","10:47:09","10:53:09"
"8-101","UAM0058","6인승","6","사당","1","1","09:55:06","수서","2","3","10:44:02","09:54:39","09:55:39","10:30:52","10:32:52","10:44:02","10:46:02","10:51:02","10:57:02"
"8-102","UAM0268","6인승","6","사당","1","2","09:56:05","망우","2","3","10:47:41","10:12:39","10:13:39","10:32:52","10:34:52","10:47:41","10:49:41","10:54:41","11:00:41"
"8-103","UAM0102","6인승","6","사당","1","3","09:57:38","성수","2","3","11:22:15","09:59:09","10:00:09","10:34:52","10:36:52","11:22:15","11:24:15","11:29:15","11:35:15"
"8-104","UAM0460","6인승","6","사당","1","4","10:02:01","천호","2","4","12:28:27","10:01:01","10:02:01","10:36:52","10:38:52","12:28:27","12:30:27","12:35:27","12:41:27"
"8-105","UAM0721","6인승","6","사당","1","2","10:04:24","마곡","2","3","13:28:42","10:14:09","10:15:09","10:38:52","10:40:52","13:28:42","13:30:42","13:35:42","13:41:42"
"8-106","UAM0849","6인승","6","사당","1","4","10:06:48","미아","2","2","10:55:10","10:05:48","10:06:48","10:40:52","10:42:52","10:55:10","10:57:10","11:02:10","11:08:10"
"8-107","UAM0545","6인승","6","사당","1","1","10:12:30","목동","2","1","14:20:55","10:11:30","10:12:30","10:42:52","10:44:52","14:20:55","14:22:55","14:27:55","14:33:55"
