"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"3-93","UAM0903","6인승","6","상암","1","3","11:51:40","잠실","2","3","12:22:57","11:57:44","11:58:44","12:08:14","12:10:14","12:22:57","12:24:57","12:29:57","12:35:57"
"3-94","UAM0707","6인승","6","상암","1","1","11:51:50","가산","2","2","13:04:35","11:57:44","11:58:44","12:10:14","12:12:14","13:04:35","13:06:35","13:11:35","13:17:35"
"3-95","UAM0638","6인승","6","상암","1","1","12:00:15","강남","2","2","15:22:49","11:59:15","12:00:15","12:12:14","12:14:14","15:22:49","15:24:49","15:29:49","15:35:49"
"3-96","UAM0616","6인승","6","상암","1","2","12:04:57","용산","2","2","12:27:35","12:03:57","12:04:57","12:14:14","12:16:14","12:27:35","12:29:35","12:34:35","12:40:35"
"3-97","UAM0669","6인승","6","상암","1","3","12:13:14","사당","2","4","12:54:41","12:12:14","12:13:14","12:18:14","12:20:14","12:54:41","12:56:41","13:01:41","13:07:41"
"3-98","UAM0017","6인승","6","상암","1","1","12:13:58","망우","2","5","12:38:52","12:12:58","12:13:58","12:20:14","12:22:14","12:38:52","12:40:52","12:45:52","12:51:52"
"3-99","UAM0560","6인승","6","상암","1","1","12:14:26","마곡","2","4","17:00:42","12:21:33","12:22:33","12:27:33","12:29:33","17:00:42","17:02:42","17:07:42","17:13:42"
"3-100","UAM0727","6인승","6","상암","1","2","12:14:39","봉천","2","5","12:57:58","12:16:24","12:17:24","12:29:33","12:31:33","12:57:58","12:59:58","13:04:58","13:10:58"
"3-101","UAM0611","6인승","6","상암","1","3","12:16:27","천호","2","4","15:38:27","12:15:27","12:16:27","12:31:33","12:33:33","15:38:27","15:40:27","15:45:27","15:51:27"
"3-102","UAM0178","6인승","6","상암","1","2","12:21:02","잠실","2","3","13:02:26","12:40:21","12:41:21","12:46:21","12:48:21","13:02:26","13:04:26","13:09:26","13:15:26"
"3-103","UAM0103","6인승","6","상암","1","4","12:22:56","성수","2","4","13:35:08","12:21:56","12:22:56","12:48:21","12:50:21","13:35:08","13:37:08","13:42:08","13:48:08"
"3-104","UAM0367","6인승","6","상암","1","1","12:30:49","광화문","2","3","14:02:01","12:31:44","12:32:44","12:50:21","12:52:21","14:02:01","14:04:01","14:09:01","14:15:01"
"3-105","UAM0600","6인승","6","상암","1","1","12:31:03","가산","2","3","13:37:54","12:33:14","12:34:14","12:52:21","12:54:21","13:37:54","13:39:54","13:44:54","13:50:54"
"3-106","UAM0879","6인승","6","상암","1","2","12:48:01","성수","2","3","14:07:08","13:03:56","13:04:56","13:09:56","13:11:56","14:07:08","14:09:08","14:14:08","14:20:08"
"3-107","UAM0597","6인승","6","상암","1","2","12:55:24","강남","2","3","16:40:49","13:12:31","13:13:31","13:18:31","13:20:31","16:40:49","16:42:49","16:47:49","16:53:49"
"3-108","UAM1017","6인승","6","상암","1","1","12:55:45","마곡","2","1","18:10:42","12:59:44","13:00:44","13:20:31","13:22:31","18:10:42","18:12:42","18:17:42","18:23:42"
