"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"4-113","UAM0260","6인승","6","용산","1","1","14:36:32","마곡","2","2","21:10:42","14:36:29","14:37:29","14:42:59","14:44:59","21:10:42","21:12:42","21:17:42","21:23:42"
"4-114","UAM1366","6인승","6","용산","1","3","14:36:42","수서","2","1","14:58:46","14:35:42","14:36:42","14:44:59","14:46:59","14:58:46","15:00:46","15:05:46","15:11:46"
"4-115","UAM0844","6인승","6","용산","1","2","14:37:33","미아","2","4","15:11:56","14:37:15","14:38:15","14:46:59","14:48:59","15:11:56","15:13:56","15:18:56","15:24:56"
"4-116","UAM1379","6인승","6","용산","1","1","14:39:40","잠실","2","3","15:15:23","14:38:40","14:39:40","14:48:59","14:50:59","15:15:23","15:17:23","15:22:23","15:28:23"
"4-117","UAM1381","6인승","6","용산","1","2","14:39:47","상암","2","1","15:01:19","14:38:47","14:39:47","14:50:59","14:52:59","15:01:19","15:03:19","15:08:19","15:14:19"
"4-118","UAM1393","6인승","6","용산","1","3","14:44:40","목동","2","2","22:18:55","14:43:40","14:44:40","14:52:59","14:54:59","22:18:55","22:20:55","22:25:55","22:31:55"
"4-119","UAM0824","6인승","6","용산","1","2","14:48:07","성수","2","3","15:54:15","14:47:07","14:48:07","14:54:59","14:56:59","15:54:15","15:56:15","16:01:15","16:07:15"
"4-120","UAM0641","6인승","6","용산","1","1","14:50:46","가산","2","2","15:54:39","14:49:46","14:50:46","14:56:59","14:58:59","15:54:39","15:56:39","16:01:39","16:07:39"
"4-121","UAM0423","6인승","6","용산","1","2","15:01:42","천호","2","1","20:03:23","15:00:42","15:01:42","15:06:42","15:08:42","20:03:23","20:05:23","20:10:23","20:16:23"
"4-122","UAM0991","6인승","6","용산","1","1","15:03:25","수서","2","4","15:44:43","15:03:20","15:04:20","15:09:20","15:11:20","15:44:43","15:46:43","15:51:43","15:57:43"
"4-123","UAM0745","6인승","6","용산","1","3","15:05:20","미아","2","4","15:46:45","15:04:20","15:05:20","15:11:20","15:13:20","15:46:45","15:48:45","15:53:45","15:59:45"
"4-124","UAM1444","6인승","6","용산","1","1","15:09:00","성수","2","4","16:14:15","15:08:00","15:09:00","15:14:00","15:16:00","16:14:15","16:16:15","16:21:15","16:27:15"
"4-125","UAM1449","6인승","6","용산","1","2","15:14:34","연신내","2","3","15:29:02","15:13:34","15:14:34","15:19:34","15:21:34","15:29:02","15:31:02","15:36:02","15:42:02"
"4-126","UAM0277","6인승","6","용산","1","1","15:19:54","마곡","2","1","22:30:42","15:19:19","15:20:19","15:25:19","15:27:19","22:30:42","22:32:42","22:37:42","22:43:42"
"4-127","UAM1460","6인승","6","용산","1","3","15:20:39","목동","2","1","23:26:55","15:19:39","15:20:39","15:27:19","15:29:19","23:26:55","23:28:55","23:33:55","23:39:55"
"4-128","UAM0009","6인승","6","용산","1","2","15:24:32","천호","2","4","20:31:23","15:23:32","15:24:32","15:29:32","15:31:32","20:31:23","20:33:23","20:38:23","20:44:23"
"4-129","UAM1473","6인승","6","용산","1","3","15:25:36","성수","2","5","16:25:04","15:24:36","15:25:36","15:31:32","15:33:32","16:25:04","16:27:04","16:32:04","16:38:04"
"4-130","UAM1339","6인승","6","용산","1","1","15:40:23","망우","2","3","16:30:52","15:39:23","15:40:23","15:45:23","15:47:23","16:30:52","16:32:52","16:37:52","16:43:52"
"4-131","UAM0842","6인승","6","용산","1","2","15:40:28","수서","2","2","16:25:41","15:39:28","15:40:28","15:47:23","15:49:23","16:25:41","16:27:41","16:32:41","16:38:41"
"4-132","UAM0884","6인승","6","용산","1","1","15:40:50","잠실","2","4","16:11:30","15:47:43","15:48:43","15:53:43","15:55:43","16:11:30","16:13:30","16:18:30","16:24:30"
"4-133","UAM0930","6인승","6","용산","1","1","15:54:19","성수","2","3","17:08:15","15:56:02","15:57:02","16:02:02","16:04:02","17:08:15","17:10:15","17:15:15","17:21:15"
"4-134","UAM0395","6인승","6","용산","1","1","15:55:02","상암","2","1","16:14:40","15:57:32","15:58:32","16:04:02","16:06:02","16:14:40","16:16:40","16:21:40","16:27:40"
"4-135","UAM1524","6인승","6","용산","1","2","15:55:44","목동","2","4","00:44:55","15:54:44","15:55:44","16:06:02","16:08:02","00:44:55","00:46:55","00:51:55","00:57:55"
"4-136","UAM1535","6인승","6","용산","1","2","15:59:24","가산","2","3","17:02:35","15:58:24","15:59:24","16:08:02","16:10:02","17:02:35","17:04:35","17:09:35","17:15:35"
"4-137","UAM1536","6인승","6","용산","1","3","15:59:48","마곡","2","1","23:24:42","15:58:48","15:59:48","16:10:02","16:12:02","23:24:42","23:26:42","23:31:42","23:37:42"
"4-138","UAM1429","6인승","6","용산","1","2","16:17:10","목동","2","1","01:22:55","16:24:13","16:25:13","16:30:13","16:32:13","01:22:55","01:24:55","01:29:55","01:35:55"
"4-139","UAM0649","6인승","6","용산","1","1","16:20:04","천호","2","2","21:59:23","16:29:03","16:30:03","16:35:03","16:37:03","21:59:23","22:01:23","22:06:23","22:12:23"
"4-140","UAM0287","6인승","6","용산","1","2","16:22:26","연신내","2","4","16:47:22","16:25:43","16:26:43","16:37:03","16:39:03","16:47:22","16:49:22","16:54:22","17:00:22"
"4-141","UAM1335","6인승","6","용산","1","2","16:31:41","수서","2","4","17:09:16","16:30:41","16:31:41","16:39:03","16:41:03","17:09:16","17:11:16","17:16:16","17:22:16"
"4-142","UAM0365","6인승","6","용산","1","1","16:39:34","천호","2","1","22:29:23","16:41:32","16:42:32","16:47:32","16:49:32","22:29:23","22:31:23","22:36:23","22:42:23"
"4-143","UAM0585","6인승","6","용산","1","1","16:43:59","망우","2","3","17:31:46","16:43:02","16:44:02","16:49:32","16:51:32","17:31:46","17:33:46","17:38:46","17:44:46"
