vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
상암,상암,departure,fato,fato-1,FPL0313001,UAM0019,procedure,engine start,23930,24170,06:38:50,06:42:50,240
용산,용산,departure,fato,fato-1,FPL0415001,UAM0027,procedure,engine start,23930,24170,06:38:50,06:42:50,240
목동,목동,departure,fato,fato-1,FPL0513001,UAM0035,procedure,engine start,23930,24170,06:38:50,06:42:50,240
미아,미아,departure,fato,fato-1,FPL0602001,UAM0043,procedure,engine start,23930,24170,06:38:50,06:42:50,240
봉천,봉천,departure,fato,fato-1,FPL0710001,UAM0051,procedure,engine start,23930,24170,06:38:50,06:42:50,240
사당,사당,departure,fato,fato-1,FPL0812001,UAM0059,procedure,engine start,23930,24170,06:38:50,06:42:50,240
성수,성수,departure,fato,fato-1,FPL0903001,UAM0067,procedure,engine start,23930,24170,06:38:50,06:42:50,240
연신내,연신내,departure,fato,fato-1,FPL1011001,UAM0075,procedure,engine start,23930,24170,06:38:50,06:42:50,240
천호,천호,departure,fato,fato-1,FPL1112001,UAM0083,procedure,engine start,23930,24170,06:38:50,06:42:50,240
광화문,광화문,departure,fato,fato-1,FPL1211001,UAM0091,procedure,engine start,23930,24170,06:38:50,06:42:50,240
강남,강남,departure,fato,fato-1,FPL1310002,UAM0099,procedure,engine start,23930,24170,06:38:50,06:42:50,240
가산,가산,departure,fato,fato-1,FPL1402001,UAM0107,procedure,engine start,23930,24170,06:38:50,06:42:50,240
마곡,마곡,departure,fato,fato-1,FPL1513001,UAM0115,procedure,engine start,23930,24170,06:38:50,06:42:50,240
망우,망우,departure,fato,fato-1,FPL1615001,UAM0123,procedure,engine start,23930,24170,06:38:50,06:42:50,240
수서,수서,departure,fato,fato-1,FPL1715001,UAM0131,procedure,engine start,23930,24170,06:38:50,06:42:50,240
여의도,여의도,departure,fato,fato-2,FPL0102001,UAM0004,procedure,engine start,23970,24210,06:39:30,06:43:30,240
잠실,잠실,departure,fato,fato-2,FPL0214002,UAM0012,procedure,engine start,23970,24210,06:39:30,06:43:30,240
상암,상암,departure,fato,fato-2,FPL0309001,UAM0020,procedure,engine start,23970,24210,06:39:30,06:43:30,240
목동,목동,departure,fato,fato-2,FPL0516001,UAM0036,procedure,engine start,23970,24210,06:39:30,06:43:30,240
미아,미아,departure,fato,fato-2,FPL0614001,UAM0044,procedure,engine start,23970,24210,06:39:30,06:43:30,240
봉천,봉천,departure,fato,fato-2,FPL0709001,UAM0052,procedure,engine start,23970,24210,06:39:30,06:43:30,240
사당,사당,departure,fato,fato-2,FPL0805002,UAM0060,procedure,engine start,23970,24210,06:39:30,06:43:30,240
성수,성수,departure,fato,fato-2,FPL0905001,UAM0068,procedure,engine start,23970,24210,06:39:30,06:43:30,240
연신내,연신내,departure,fato,fato-2,FPL1002002,UAM0076,procedure,engine start,23970,24210,06:39:30,06:43:30,240
천호,천호,departure,fato,fato-2,FPL1114001,UAM0084,procedure,engine start,23970,24210,06:39:30,06:43:30,240
