hour,hour_label,vertiport_id,vertiport,requested,processed,unserved,processing_rate,flight_count,avg_load_factor,avg_gate_to_gate_sec,avg_departure_wait_sec,avg_arrival_wait_sec
21,21:00,미아,미아,26,19,7,0.7308,5,0.9,1488.31,28.48,0
21,21:00,봉천,봉천,11,9,2,0.8182,4,0.5625,1598.92,55,109.555
21,21:00,사당,사당,19,18,1,0.9474,7,0.6131,1442.32,92.66666666666667,292.61
21,21:00,상암,상암,15,13,2,0.8667,7,0.6666714285714287,1539.3233333333335,57.2325,36.480000000000004
21,21:00,성수,성수,17,13,4,0.7647,5,0.625,1549.1,51.416666666666664,87.04666666666667
21,21:00,수서,수서,34,26,8,0.7647,7,0.7797571428571428,1559.8814285714286,62.99399999999999,141.17499999999998
21,21:00,여의도,여의도,18,15,3,0.8333,5,0.41666,1499.1475,0,81.78
21,21:00,연신내,연신내,14,13,1,0.9286,6,0.75,1503.122,70,163.79000000000002
21,21:00,용산,용산,4,4,0,1,2,0.41664999999999996,1612.2150000000001,0,183.57
21,21:00,잠실,잠실,22,15,7,0.6818,6,0.8055499999999999,1578.0966666666666,105,0
21,21:00,천호,천호,30,24,6,0.8,8,0.53125,2476.7099999999996,1020.875,61.03
