vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
천호,천호,departure,fato,fato-2,FPL1113004,UAM0015,procedure,engine start,29917,30157,08:18:37,08:22:37,240
광화문,광화문,arrival,fato,fato-3,FPL0212005,UAM0061,fatoLock,fato lock,29920.05,29980.05,08:18:40,08:19:40,60
가산,가산,arrival,fato,fato-3,FPL1314003,UAM0064,procedure,engine stop,29920.06,30100.06,08:18:40,08:21:40,180
목동,목동,arrival,fato,fato-4,FPL0805004,UAM0057,fatoLock,fato lock,29923.25,29983.25,08:18:43,08:19:43,60
망우,망우,arrival,fato,fato-3,FPL0416003,UAM0041,procedure,engine stop,29924.89,30104.89,08:18:44,08:21:44,180
가산,가산,departure,fato,fato-2,FPL1417002,UAM0124,procedure,engine start,29940.52,30180.52,08:19:00,08:23:00,240
강남,강남,departure,fato,fato-1,FPL1310003,UAM0135,procedure,engine start,29941,30181,08:19:01,08:23:01,240
사당,사당,arrival,fato,fato-3,FPL1508002,UAM0045,fatoLock,fato lock,29948.72,30008.72,08:19:08,08:20:08,60
봉천,봉천,arrival,fato,fato-3,FPL0907003,UAM0044,fatoLock,fato lock,29949.63,30009.63,08:19:09,08:20:09,60
망우,망우,arrival,fato,fato-4,FPL1216004,UAM0101,procedure,engine stop,29949.95,30129.95,08:19:09,08:22:09,180
마곡,마곡,arrival,fato,fato-3,FPL0815002,UAM0087,procedure,engine stop,29971.49,30151.49,08:19:31,08:22:31,180
광화문,광화문,arrival,fato,fato-3,FPL0212005,UAM0061,procedure,engine stop,29980.05,30160.05,08:19:40,08:22:40,180
여의도,여의도,departure,fato,fato-1,FPL0116003,UAM0056,procedure,engine start,29982,30222,08:19:42,08:23:42,240
봉천,봉천,arrival,fato,fato-4,FPL1107002,UAM0099,fatoLock,fato lock,29982.6,30042.6,08:19:42,08:20:42,60
목동,목동,arrival,fato,fato-4,FPL0805004,UAM0057,procedure,engine stop,29983.25,30163.25,08:19:43,08:22:43,180
강남,강남,departure,fato,fato-2,FPL1306004,UAM0094,procedure,engine start,29984,30224,08:19:44,08:23:44,240
봉천,봉천,arrival,gate,gate-3,FPL0607002,UAM0085,handling,turnaround,29988.69,30588.69,08:19:48,08:29:48,600
광화문,광화문,arrival,gate,gate-4,FPL1612003,UAM0008,handling,turnaround,29995.95,30595.95,08:19:55,08:29:55,600
사당,사당,arrival,fato,fato-3,FPL1508002,UAM0045,procedure,engine stop,30008.72,30188.72,08:20:08,08:23:08,180
마곡,마곡,arrival,fato,fato-4,FPL1115003,UAM0011,fatoLock,fato lock,30009.2,30069.2,08:20:09,08:21:09,60
봉천,봉천,arrival,fato,fato-3,FPL0907003,UAM0044,procedure,engine stop,30009.63,30189.63,08:20:09,08:23:09,180
목동,목동,arrival,fato,fato-3,FPL1305004,UAM0084,fatoLock,fato lock,30012.18,30072.18,08:20:12,08:21:12,60
잠실,잠실,departure,fato,fato-2,FPL0214004,UAM0009,procedure,engine start,30013,30253,08:20:13,08:24:13,240
사당,사당,arrival,gate,gate-6,FPL0308002,UAM0007,handling,turnaround,30014.89,30614.89,08:20:14,08:30:14,600
여의도,여의도,departure,fato,fato-2,FPL0102004,UAM0129,procedure,engine start,30023,30263,08:20:23,08:24:23,240
미아,미아,departure,fato,fato-1,FPL0603002,UAM0130,procedure,engine start,30024,30264,08:20:24,08:24:24,240
성수,성수,arrival,fato,fato-4,FPL1409003,UAM0006,fatoLock,fato lock,30028.01,30088.01,08:20:28,08:21:28,60
잠실,잠실,arrival,gate,gate-3,FPL1202004,UAM0102,handling,turnaround,30034.05,30634.05,08:20:34,08:30:34,600
봉천,봉천,arrival,fato,fato-4,FPL1107002,UAM0099,procedure,engine stop,30042.6,30222.6,08:20:42,08:23:42,180
사당,사당,arrival,fato,fato-4,FPL1208005,UAM0024,fatoLock,fato lock,30042.89,30102.89,08:20:42,08:21:42,60
강남,강남,arrival,fato,fato-3,FPL0613003,UAM0127,fatoLock,fato lock,30050.77,30110.77,08:20:50,08:21:50,60
천호,천호,arrival,fato,fato-3,FPL0711003,UAM0120,fatoLock,fato lock,30052.8,30112.8,08:20:52,08:21:52,60
수서,수서,arrival,fato,fato-4,FPL1617003,UAM0016,fatoLock,fato lock,30059.77,30119.77,08:20:59,08:21:59,60
마곡,마곡,arrival,gate,gate-7,FPL0115004,UAM0004,handling,turnaround,30061.49,30661.49,08:21:01,08:31:01,600
상암,상암,departure,fato,fato-1,FPL0302003,UAM0066,procedure,engine start,30062,30302,08:21:02,08:25:02,240
연신내,연신내,arrival,gate,gate-3,FPL0510002,UAM0055,handling,turnaround,30062.09,30662.09,08:21:02,08:31:02,600
마곡,마곡,arrival,fato,fato-4,FPL1115003,UAM0011,procedure,engine stop,30069.2,30249.2,08:21:09,08:24:09,180
사당,사당,departure,fato,fato-1,FPL0805005,UAM0104,procedure,engine start,30070.41,30310.41,08:21:10,08:25:10,240
목동,목동,departure,fato,fato-1,FPL0510003,UAM0050,procedure,engine start,30071,30311,08:21:11,08:25:11,240
목동,목동,arrival,fato,fato-3,FPL1305004,UAM0084,procedure,engine stop,30072.18,30252.18,08:21:12,08:24:12,180
미아,미아,arrival,fato,fato-3,FPL0506004,UAM0100,fatoLock,fato lock,30073.7,30133.7,08:21:13,08:22:13,60
용산,용산,departure,fato,fato-2,FPL0411004,UAM0108,procedure,engine start,30085,30325,08:21:25,08:25:25,240
성수,성수,arrival,fato,fato-4,FPL1409003,UAM0006,procedure,engine stop,30088.01,30268.01,08:21:28,08:24:28,180
사당,사당,arrival,fato,fato-4,FPL1208005,UAM0024,procedure,engine stop,30102.89,30282.89,08:21:42,08:24:42,180
상암,상암,departure,fato,fato-2,FPL0313003,UAM0017,procedure,engine start,30105,30345,08:21:45,08:25:45,240
망우,망우,departure,fato,fato-1,FPL1603002,UAM0026,procedure,engine start,30110,30350,08:21:50,08:25:50,240
강남,강남,arrival,fato,fato-3,FPL0613003,UAM0127,procedure,engine stop,30110.77,30290.77,08:21:50,08:24:50,180
천호,천호,arrival,fato,fato-3,FPL0711003,UAM0120,procedure,engine stop,30112.8,30292.8,08:21:52,08:24:52,180
천호,천호,departure,gate,gate-4,FPL1112005,UAM0046,waiting,gate hold,30116,30151.52,08:21:56,08:22:31,35.52
수서,수서,arrival,fato,fato-4,FPL1617003,UAM0016,procedure,engine stop,30119.77,30299.77,08:21:59,08:24:59,180
봉천,봉천,departure,fato,fato-1,FPL0706003,UAM0122,procedure,engine start,30127,30367,08:22:07,08:26:07,240
망우,망우,departure,gate,gate-4,FPL1615005,UAM0059,waiting,gate hold,30131,30164.89,08:22:11,08:22:44,33.89
목동,목동,arrival,gate,gate-8,FPL1105003,UAM0036,handling,turnaround,30132.18,30732.18,08:22:12,08:32:12,600
미아,미아,arrival,fato,fato-3,FPL0506004,UAM0100,procedure,engine stop,30133.7,30313.7,08:22:13,08:25:13,180
연신내,연신내,departure,fato,fato-1,FPL1016003,UAM0081,procedure,engine start,30141,30381,08:22:21,08:26:21,240
천호,천호,arrival,fato,fato-4,FPL0511005,UAM0021,fatoLock,fato lock,30141.52,30201.52,08:22:21,08:23:21,60
망우,망우,departure,fato,fato-2,FPL1605005,UAM0113,procedure,engine start,30150,30390,08:22:30,08:26:30,240
용산,용산,arrival,fato,fato-3,FPL1604002,UAM0136,fatoLock,fato lock,30152.45,30212.45,08:22:32,08:23:32,60
망우,망우,arrival,fato,fato-3,FPL0816004,UAM0062,fatoLock,fato lock,30154.89,30214.89,08:22:34,08:23:34,60
성수,성수,arrival,fato,fato-3,FPL1009003,UAM0118,fatoLock,fato lock,30161.52,30221.52,08:22:41,08:23:41,60
마곡,마곡,departure,fato,fato-1,FPL1511003,UAM0092,procedure,engine start,30161.98,30401.98,08:22:41,08:26:41,240
광화문,광화문,departure,fato,fato-1,FPL1214004,UAM0075,procedure,engine start,30185.95,30425.95,08:23:05,08:27:05,240
마곡,마곡,arrival,gate,gate-2,FPL1315005,UAM0123,handling,turnaround,30189.2,30789.2,08:23:09,08:33:09,600
망우,망우,arrival,fato,fato-4,FPL1316003,UAM0013,fatoLock,fato lock,30191.92,30251.92,08:23:11,08:24:11,60
연신내,연신내,arrival,gate,gate-7,FPL0910003,UAM0063,handling,turnaround,30195.52,30795.52,08:23:15,08:33:15,600
천호,천호,departure,fato,fato-1,FPL1105004,UAM0072,procedure,engine start,30197,30437,08:23:17,08:27:17,240
마곡,마곡,arrival,fato,fato-3,FPL0115005,UAM0052,fatoLock,fato lock,30201.49,30261.49,08:23:21,08:24:21,60
천호,천호,arrival,fato,fato-4,FPL0511005,UAM0021,procedure,engine stop,30201.52,30381.52,08:23:21,08:26:21,180
천호,천호,arrival,gate,gate-3,FPL1511002,UAM0097,handling,turnaround,30202.8,30802.8,08:23:22,08:33:22,600
여의도,여의도,arrival,gate,gate-2,FPL0201002,UAM0088,handling,turnaround,30204.38,30804.38,08:23:24,08:33:24,600
용산,용산,arrival,fato,fato-3,FPL1604002,UAM0136,procedure,engine stop,30212.45,30392.45,08:23:32,08:26:32,180
목동,목동,arrival,fato,fato-4,FPL0605002,UAM0069,fatoLock,fato lock,30213.25,30273.25,08:23:33,08:24:33,60
망우,망우,arrival,fato,fato-3,FPL0816004,UAM0062,procedure,engine stop,30214.89,30394.89,08:23:34,08:26:34,180
성수,성수,arrival,fato,fato-3,FPL1009003,UAM0118,procedure,engine stop,30221.52,30401.52,08:23:41,08:26:41,180
목동,목동,departure,fato,fato-2,FPL0513005,UAM0032,procedure,engine start,30222,30462,08:23:42,08:27:42,240
미아,미아,arrival,fato,fato-4,FPL1506002,UAM0131,fatoLock,fato lock,30222.32,30282.32,08:23:42,08:24:42,60
미아,미아,arrival,gate,gate-2,FPL1106003,UAM0091,handling,turnaround,30223.48,30823.48,08:23:43,08:33:43,600
가산,가산,departure,fato,fato-1,FPL1411007,UAM0082,procedure,engine start,30230.52,30470.52,08:23:50,08:27:50,240
여의도,여의도,arrival,gate,gate-4,FPL0601003,UAM0039,handling,turnaround,30231.93,30831.93,08:23:51,08:33:51,600
수서,수서,arrival,fato,fato-3,FPL0517003,UAM0023,fatoLock,fato lock,30234.01,30294.01,08:23:54,08:24:54,60
망우,망우,arrival,fato,fato-4,FPL1316003,UAM0013,procedure,engine stop,30251.92,30431.92,08:24:11,08:27:11,180
마곡,마곡,departure,fato,fato-2,FPL1512003,UAM0095,procedure,engine start,30252,30492,08:24:12,08:28:12,240
광화문,광화문,arrival,fato,fato-3,FPL1412003,UAM0058,fatoLock,fato lock,30252.85,30312.85,08:24:12,08:25:12,60
수서,수서,departure,fato,fato-1,FPL1710002,UAM0031,procedure,engine start,30261,30501,08:24:21,08:28:21,240
마곡,마곡,arrival,fato,fato-3,FPL0115005,UAM0052,procedure,engine stop,30261.49,30441.49,08:24:21,08:27:21,180
성수,성수,arrival,gate,gate-8,FPL0709003,UAM0134,handling,turnaround,30265.63,30865.63,08:24:25,08:34:25,600
가산,가산,arrival,gate,gate-8,FPL1314003,UAM0064,handling,turnaround,30270.06,30870.06,08:24:30,08:34:30,600
목동,목동,arrival,fato,fato-4,FPL0605002,UAM0069,procedure,engine stop,30273.25,30453.25,08:24:33,08:27:33,180
수서,수서,arrival,gate,gate-7,FPL0417002,UAM0025,handling,turnaround,30273.91,30873.91,08:24:33,08:34:33,600
잠실,잠실,arrival,fato,fato-3,FPL1402004,UAM0103,fatoLock,fato lock,30274.81,30334.81,08:24:34,08:25:34,60
천호,천호,departure,fato,fato-2,FPL1113005,UAM0086,procedure,engine start,30277,30517,08:24:37,08:28:37,240
미아,미아,arrival,fato,fato-4,FPL1506002,UAM0131,procedure,engine stop,30282.32,30462.32,08:24:42,08:27:42,180
천호,천호,arrival,gate,gate-7,FPL1411005,UAM0014,handling,turnaround,30291.52,30891.52,08:24:51,08:34:51,600
수서,수서,arrival,fato,fato-3,FPL0517003,UAM0023,procedure,engine stop,30294.01,30474.01,08:24:54,08:27:54,180
마곡,마곡,arrival,fato,fato-4,FPL1615004,UAM0076,fatoLock,fato lock,30299.2,30359.2,08:24:59,08:25:59,60
가산,가산,departure,fato,fato-2,FPL1413006,UAM0003,procedure,engine start,30300.52,30540.52,08:25:00,08:29:00,240
강남,강남,departure,fato,fato-1,FPL1315006,UAM0107,procedure,engine start,30301,30541,08:25:01,08:29:01,240
목동,목동,arrival,fato,fato-3,FPL1705005,UAM0111,fatoLock,fato lock,30302.18,30362.18,08:25:02,08:26:02,60
광화문,광화문,arrival,fato,fato-3,FPL1412003,UAM0058,procedure,engine stop,30312.85,30492.85,08:25:12,08:28:12,180
용산,용산,arrival,fato,fato-4,FPL1104003,UAM0078,fatoLock,fato lock,30313.54,30373.54,08:25:13,08:26:13,60
망우,망우,arrival,gate,gate-8,FPL1216004,UAM0101,handling,turnaround,30314.89,30914.89,08:25:14,08:35:14,600
성수,성수,arrival,fato,fato-4,FPL1509003,UAM0028,fatoLock,fato lock,30327.61,30387.61,08:25:27,08:26:27,60
잠실,잠실,arrival,fato,fato-3,FPL1402004,UAM0103,procedure,engine stop,30334.81,30514.81,08:25:34,08:28:34,180
망우,망우,arrival,gate,gate-2,FPL0416003,UAM0041,handling,turnaround,30334.89,30934.89,08:25:34,08:35:34,600
연신내,연신내,departure,fato,fato-2,FPL1014002,UAM0133,procedure,engine start,30340,30580,08:25:40,08:29:40,240
여의도,여의도,departure,fato,fato-1,FPL0111003,UAM0090,procedure,engine start,30342,30582,08:25:42,08:29:42,240
천호,천호,arrival,fato,fato-3,FPL1311006,UAM0093,fatoLock,fato lock,30342.8,30402.8,08:25:42,08:26:42,60
강남,강남,departure,fato,fato-2,FPL1311007,UAM0022,procedure,engine start,30344,30584,08:25:44,08:29:44,240
수서,수서,arrival,fato,fato-4,FPL0717003,UAM0047,fatoLock,fato lock,30349.77,30409.77,08:25:49,08:26:49,60
상암,상암,arrival,fato,fato-3,FPL1103002,UAM0070,fatoLock,fato lock,30353.54,30413.54,08:25:53,08:26:53,60
사당,사당,arrival,gate,gate-4,FPL1508002,UAM0045,handling,turnaround,30358.72,30958.72,08:25:58,08:35:58,600
마곡,마곡,arrival,fato,fato-4,FPL1615004,UAM0076,procedure,engine stop,30359.2,30539.2,08:25:59,08:28:59,180
광화문,광화문,arrival,gate,gate-3,FPL0212005,UAM0061,handling,turnaround,30360.05,30960.05,08:26:00,08:36:00,600
목동,목동,arrival,fato,fato-3,FPL1705005,UAM0111,procedure,engine stop,30362.18,30542.18,08:26:02,08:29:02,180
목동,목동,arrival,gate,gate-3,FPL0805004,UAM0057,handling,turnaround,30363.25,30963.25,08:26:03,08:36:03,600
봉천,봉천,arrival,fato,fato-3,FPL1007002,UAM0073,fatoLock,fato lock,30363.29,30423.29,08:26:03,08:27:03,60
잠실,잠실,arrival,fato,fato-4,FPL0702003,UAM0012,fatoLock,fato lock,30367.36,30427.36,08:26:07,08:27:07,60
미아,미아,departure,fato,fato-2,FPL0611003,UAM0038,procedure,engine start,30373,30613,08:26:13,08:30:13,240
용산,용산,arrival,fato,fato-4,FPL1104003,UAM0078,procedure,engine stop,30373.54,30553.54,08:26:13,08:29:13,180
성수,성수,arrival,fato,fato-4,FPL1509003,UAM0028,procedure,engine stop,30387.61,30567.61,08:26:27,08:29:27,180
봉천,봉천,arrival,gate,gate-7,FPL0907003,UAM0044,handling,turnaround,30389.63,30989.63,08:26:29,08:36:29,600
천호,천호,arrival,fato,fato-3,FPL1311006,UAM0093,procedure,engine stop,30402.8,30582.8,08:26:42,08:29:42,180
수서,수서,arrival,fato,fato-4,FPL0717003,UAM0047,procedure,engine stop,30409.77,30589.77,08:26:49,08:29:49,180
마곡,마곡,arrival,gate,gate-5,FPL0815002,UAM0087,handling,turnaround,30411.49,31011.49,08:26:51,08:36:51,600
미아,미아,departure,fato,fato-1,FPL0614003,UAM0126,procedure,engine start,30413,30653,08:26:53,08:30:53,240
상암,상암,arrival,fato,fato-3,FPL1103002,UAM0070,procedure,engine stop,30413.54,30593.54,08:26:53,08:29:53,180
상암,상암,departure,fato,fato-1,FPL0317002,UAM0060,procedure,engine start,30422,30662,08:27:02,08:31:02,240
봉천,봉천,arrival,fato,fato-3,FPL1007002,UAM0073,procedure,engine stop,30423.29,30603.29,08:27:03,08:30:03,180
잠실,잠실,arrival,fato,fato-4,FPL0702003,UAM0012,procedure,engine stop,30427.36,30607.36,08:27:07,08:30:07,180
천호,천호,arrival,fato,fato-4,FPL1011003,UAM0030,fatoLock,fato lock,30431.52,30491.52,08:27:11,08:28:11,60
목동,목동,arrival,gate,gate-7,FPL1305004,UAM0084,handling,turnaround,30452.18,31052.18,08:27:32,08:37:32,600
봉천,봉천,departure,fato,fato-2,FPL0715003,UAM0089,procedure,engine start,30453,30693,08:27:33,08:31:33,240
봉천,봉천,arrival,gate,gate-2,FPL1107002,UAM0099,handling,turnaround,30459.63,31059.63,08:27:39,08:37:39,600
강남,강남,arrival,gate,gate-4,FPL0613003,UAM0127,handling,turnaround,30460.77,31060.77,08:27:40,08:37:40,600
성수,성수,arrival,gate,gate-3,FPL1409003,UAM0006,handling,turnaround,30468.01,31068.01,08:27:48,08:37:48,600
수서,수서,arrival,gate,gate-8,FPL1617003,UAM0016,handling,turnaround,30469.77,31069.77,08:27:49,08:37:49,600
망우,망우,departure,fato,fato-1,FPL1608002,UAM0125,procedure,engine start,30470,30710,08:27:50,08:31:50,240
마곡,마곡,arrival,gate,gate-6,FPL1115003,UAM0011,handling,turnaround,30479.2,31079.2,08:27:59,08:37:59,600
사당,사당,arrival,gate,gate-7,FPL1208005,UAM0024,handling,turnaround,30482.89,31082.89,08:28:02,08:38:02,600
미아,미아,arrival,gate,gate-8,FPL0506004,UAM0100,handling,turnaround,30483.7,31083.7,08:28:03,08:38:03,600
강남,강남,arrival,fato,fato-3,FPL1113004,UAM0015,fatoLock,fato lock,30484.68,30544.68,08:28:04,08:29:04,60
천호,천호,arrival,fato,fato-4,FPL1011003,UAM0030,procedure,engine stop,30491.52,30671.52,08:28:11,08:31:11,180
목동,목동,arrival,fato,fato-4,FPL0905003,UAM0098,fatoLock,fato lock,30503.25,30563.25,08:28:23,08:29:23,60
망우,망우,departure,fato,fato-2,FPL1613003,UAM0106,procedure,engine start,30510,30750,08:28:30,08:32:30,240
마곡,마곡,departure,fato,fato-1,FPL1517003,UAM0112,procedure,engine start,30521.98,30761.98,08:28:41,08:32:41,240
천호,천호,arrival,gate,gate-2,FPL0711003,UAM0120,handling,turnaround,30522.8,31122.8,08:28:42,08:38:42,600
수서,수서,arrival,fato,fato-3,FPL0817002,UAM0042,fatoLock,fato lock,30524.01,30584.01,08:28:44,08:29:44,60
강남,강남,arrival,fato,fato-3,FPL1113004,UAM0015,procedure,engine stop,30544.68,30724.68,08:29:04,08:32:04,180
사당,사당,departure,fato,fato-1,FPL0803003,UAM0020,procedure,engine start,30548.72,30788.72,08:29:08,08:33:08,240
천호,천호,departure,fato,fato-1,FPL1115004,UAM0132,procedure,engine start,30557,30797,08:29:17,08:33:17,240
용산,용산,arrival,gate,gate-8,FPL1604002,UAM0136,handling,turnaround,30562.45,31162.45,08:29:22,08:39:22,600
목동,목동,arrival,fato,fato-4,FPL0905003,UAM0098,procedure,engine stop,30563.25,30743.25,08:29:23,08:32:23,180
잠실,잠실,arrival,fato,fato-3,FPL1502002,UAM0043,fatoLock,fato lock,30564.81,30624.81,08:29:24,08:30:24,60
잠실,잠실,departure,fato,fato-1,FPL0205004,UAM0110,procedure,engine start,30569,30809,08:29:29,08:33:29,240
수서,수서,arrival,fato,fato-3,FPL0817002,UAM0042,procedure,engine stop,30584.01,30764.01,08:29:44,08:32:44,180
미아,미아,arrival,fato,fato-3,FPL0406002,UAM0119,fatoLock,fato lock,30589.06,30649.06,08:29:49,08:30:49,60
가산,가산,departure,fato,fato-1,FPL1413007,UAM0096,procedure,engine start,30590.52,30830.52,08:29:50,08:33:50,240
망우,망우,arrival,gate,gate-3,FPL0816004,UAM0062,handling,turnaround,30594.89,31194.89,08:29:54,08:39:54,600
성수,성수,arrival,gate,gate-7,FPL1009003,UAM0118,handling,turnaround,30601.52,31201.52,08:30:01,08:40:01,600
여의도,여의도,departure,fato,fato-2,FPL0109004,UAM0071,procedure,engine start,30602,30842,08:30:02,08:34:02,240
연신내,연신내,departure,fato,fato-1,FPL1008001,UAM0067,procedure,engine start,30603,30843,08:30:03,08:34:03,240
망우,망우,arrival,gate,gate-4,FPL1316003,UAM0013,handling,turnaround,30604.89,31204.89,08:30:04,08:40:04,600
잠실,잠실,departure,fato,fato-2,FPL0210001,UAM0035,procedure,engine start,30609,30849,08:30:09,08:34:09,240
마곡,마곡,arrival,gate,gate-4,FPL0115005,UAM0052,handling,turnaround,30611.49,31211.49,08:30:11,08:40:11,600
천호,천호,arrival,gate,gate-6,FPL0511005,UAM0021,handling,turnaround,30611.52,31211.52,08:30:11,08:40:11,600
마곡,마곡,departure,fato,fato-2,FPL1513006,UAM0040,procedure,engine start,30612,30852,08:30:12,08:34:12,240
봉천,봉천,arrival,fato,fato-4,FPL1607003,UAM0114,fatoLock,fato lock,30618.84,30678.84,08:30:18,08:31:18,60
상암,상암,departure,fato,fato-2,FPL0302004,UAM0010,procedure,engine start,30624,30864,08:30:24,08:34:24,240
잠실,잠실,arrival,fato,fato-3,FPL1502002,UAM0043,procedure,engine stop,30624.81,30804.81,08:30:24,08:33:24,180
미아,미아,arrival,gate,gate-4,FPL1506002,UAM0131,handling,turnaround,30632.32,31232.32,08:30:32,08:40:32,600
천호,천호,arrival,fato,fato-3,FPL0311003,UAM0121,fatoLock,fato lock,30632.8,30692.8,08:30:32,08:31:32,60
천호,천호,departure,fato,fato-2,FPL1101004,UAM0079,procedure,engine start,30637,30877,08:30:37,08:34:37,240
수서,수서,arrival,fato,fato-4,FPL0817003,UAM0018,fatoLock,fato lock,30639.77,30699.77,08:30:39,08:31:39,60
사당,사당,departure,fato,fato-2,FPL0812003,UAM0037,procedure,engine start,30642.89,30882.89,08:30:42,08:34:42,240
목동,목동,arrival,fato,fato-3,FPL0805005,UAM0104,fatoLock,fato lock,30643.25,30703.25,08:30:43,08:31:43,60
연신내,연신내,arrival,fato,fato-3,FPL0510003,UAM0050,fatoLock,fato lock,30647.74,30707.74,08:30:47,08:31:47,60
미아,미아,arrival,fato,fato-3,FPL0406002,UAM0119,procedure,engine stop,30649.06,30829.06,08:30:49,08:33:49,180
마곡,마곡,arrival,fato,fato-3,FPL0215003,UAM0002,fatoLock,fato lock,30654.19,30714.19,08:30:54,08:31:54,60
잠실,잠실,arrival,fato,fato-4,FPL0302002,UAM0074,fatoLock,fato lock,30657.36,30717.36,08:30:57,08:31:57,60
수서,수서,departure,fato,fato-1,FPL1708002,UAM0027,procedure,engine start,30660,30900,08:31:00,08:35:00,240
성수,성수,departure,fato,fato-1,FPL0915005,UAM0080,procedure,engine start,30661,30901,08:31:01,08:35:01,240
광화문,광화문,arrival,gate,gate-8,FPL1412003,UAM0058,handling,turnaround,30662.85,31262.85,08:31:02,08:41:02,600
봉천,봉천,arrival,fato,fato-4,FPL1607003,UAM0114,procedure,engine stop,30678.84,30858.84,08:31:18,08:34:18,180
목동,목동,arrival,gate,gate-2,FPL0605002,UAM0069,handling,turnaround,30683.25,31283.25,08:31:23,08:41:23,600
잠실,잠실,arrival,gate,gate-4,FPL1402004,UAM0103,handling,turnaround,30684.81,31284.81,08:31:24,08:41:24,600
가산,가산,departure,fato,fato-2,FPL1406001,UAM0083,procedure,engine start,30689,30929,08:31:29,08:35:29,240
천호,천호,arrival,fato,fato-3,FPL0311003,UAM0121,procedure,engine stop,30692.8,30872.8,08:31:32,08:34:32,180
가산,가산,arrival,fato,fato-3,FPL1614004,UAM0048,fatoLock,fato lock,30696.76,30756.76,08:31:36,08:32:36,60
수서,수서,arrival,fato,fato-4,FPL0817003,UAM0018,procedure,engine stop,30699.77,30879.77,08:31:39,08:34:39,180
목동,목동,arrival,fato,fato-3,FPL0805005,UAM0104,procedure,engine stop,30703.25,30883.25,08:31:43,08:34:43,180
수서,수서,arrival,gate,gate-2,FPL0517003,UAM0023,handling,turnaround,30704.01,31304.01,08:31:44,08:41:44,600
강남,강남,arrival,fato,fato-4,FPL1513005,UAM0109,fatoLock,fato lock,30707.2,30767.2,08:31:47,08:32:47,60
연신내,연신내,arrival,fato,fato-3,FPL0510003,UAM0050,procedure,engine stop,30707.74,30887.74,08:31:47,08:34:47,180
봉천,봉천,departure,fato,fato-1,FPL0709004,UAM0005,procedure,engine start,30708,30948,08:31:48,08:35:48,240
수서,수서,departure,fato,fato-2,FPL1712003,UAM0128,procedure,engine start,30708,30948,08:31:48,08:35:48,240
연신내,연신내,departure,fato,fato-2,FPL1013003,UAM0019,procedure,engine start,30710,30950,08:31:50,08:35:50,240
목동,목동,arrival,gate,gate-4,FPL1705005,UAM0111,handling,turnaround,30712.18,31312.18,08:31:52,08:41:52,600
마곡,마곡,arrival,fato,fato-3,FPL0215003,UAM0002,procedure,engine stop,30714.19,30894.19,08:31:54,08:34:54,180
잠실,잠실,arrival,fato,fato-4,FPL0302002,UAM0074,procedure,engine stop,30717.36,30897.36,08:31:57,08:34:57,180
미아,미아,arrival,fato,fato-4,FPL1306004,UAM0094,fatoLock,fato lock,30726.77,30786.77,08:32:06,08:33:06,60
연신내,연신내,arrival,fato,fato-4,FPL1310003,UAM0135,fatoLock,fato lock,30729.09,30789.09,08:32:09,08:33:09,60
미아,미아,departure,fato,fato-2,FPL0603003,UAM0051,procedure,engine start,30733,30973,08:32:13,08:36:13,240
가산,가산,arrival,fato,fato-4,FPL1114003,UAM0115,fatoLock,fato lock,30740.52,30800.52,08:32:20,08:33:20,60
천호,천호,arrival,gate,gate-4,FPL1311006,UAM0093,handling,turnaround,30752.8,31352.8,08:32:32,08:42:32,600
용산,용산,departure,fato,fato-1,FPL0415003,UAM0117,procedure,engine start,30753,30993,08:32:33,08:36:33,240
용산,용산,arrival,gate,gate-3,FPL1104003,UAM0078,handling,turnaround,30753.54,31353.54,08:32:33,08:42:33,600
가산,가산,arrival,fato,fato-3,FPL1614004,UAM0048,procedure,engine stop,30756.76,30936.76,08:32:36,08:35:36,180
망우,망우,arrival,fato,fato-3,FPL0116003,UAM0056,fatoLock,fato lock,30762.32,30822.32,08:32:42,08:33:42,60
상암,상암,arrival,gate,gate-4,FPL1103002,UAM0070,handling,turnaround,30763.54,31363.54,08:32:43,08:42:43,600
강남,강남,arrival,fato,fato-4,FPL1513005,UAM0109,procedure,engine stop,30767.2,30947.2,08:32:47,08:35:47,180
봉천,봉천,arrival,gate,gate-4,FPL1007002,UAM0073,handling,turnaround,30773.29,31373.29,08:32:53,08:42:53,600
천호,천호,arrival,fato,fato-4,FPL1411006,UAM0077,fatoLock,fato lock,30774.04,30834.04,08:32:54,08:33:54,60
강남,강남,arrival,fato,fato-3,FPL0313003,UAM0017,fatoLock,fato lock,30774.68,30834.68,08:32:54,08:33:54,60
잠실,잠실,arrival,gate,gate-8,FPL0702003,UAM0012,handling,turnaround,30777.36,31377.36,08:32:57,08:42:57,600
미아,미아,arrival,fato,fato-4,FPL1306004,UAM0094,procedure,engine stop,30786.77,30966.77,08:33:06,08:36:06,180
연신내,연신내,arrival,fato,fato-4,FPL1310003,UAM0135,procedure,engine stop,30789.09,30969.09,08:33:09,08:36:09,180
성수,성수,arrival,gate,gate-2,FPL1509003,UAM0028,handling,turnaround,30797.61,31397.61,08:33:17,08:43:17,600
마곡,마곡,arrival,gate,gate-1,FPL1615004,UAM0076,handling,turnaround,30799.2,31399.2,08:33:19,08:43:19,600
가산,가산,arrival,fato,fato-4,FPL1114003,UAM0115,procedure,engine stop,30800.52,30980.52,08:33:20,08:36:20,180
