vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,s_id,node_id,semantic_id,display_id,node_type,source_layout_marker,local_x_cm,local_y_cm,local_z_cm,actor_x_cm,actor_y_cm,actor_z_cm,marker_x_cm,marker_y_cm,marker_z_cm,label_u_x_cm,label_u_y_cm,label_u_z_cm,airsim_x_m,airsim_y_m,airsim_z_m,lla_lon_deg,lla_lat_deg,lla_height_m,unreal_label_text,source_component_marker,source_component_label,trace_status,extraction_source
강남,hub,37.496291000000,127.023303000000,69.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,402640.802983,784365.520915,-29450.778566,402641,784366,-29451,4026.408030,7843.655209,-294.507786,127.023531523829,37.495820437818,61.600248,18 | U +402641 / +784366 / -29451,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,403245.409912,785938.311473,-29453.085111,403245,785938,-29453,4032.454099,7859.383115,-294.530851,127.023599807970,37.495678703193,61.600419,19 | U +403245 / +785938 / -29453,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,403850.016841,787511.102032,-29455.391656,403850,787511,-29455,4038.500168,7875.111020,-294.553917,127.023668091854,37.495536968525,61.600635,20 | U +403850 / +787511 / -29455,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,402335.808389,783572.125084,-29449.615027,402336,783572,-29450,4023.358084,7835.721251,-294.496150,127.023497077724,37.495891935980,61.600179,21 | U +402336 / +783572 / -29450,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,402943.285856,785152.382897,-29451.932523,402943,785152,-29452,4029.432859,7851.523829,-294.519325,127.023565686194,37.495749528453,61.600328,22 | U +402943 / +785152 / -29452,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,403547.892785,786725.173456,-29454.239068,403548,786725,-29454,4035.478928,7867.251735,-294.542391,127.023633970207,37.495607793807,61.600521,23 | U +403548 / +786725 / -29454,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,404224.980783,788486.512200,-29456.822124,404225,788487,-29457,4042.249808,7884.865122,-294.568221,127.023710439890,37.495449067775,61.600791,24 | U +404225 / +788487 / -29457,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,400617.325352,779143.628706,-29603.110558,406786.483032,789478.453862,-29459.644521,406786,789478,-29460,4067.864830,7894.784539,-294.596445,127.024000044041,37.495359581353,61.601141,25 F2 | U +406786 / +789478 / -29460,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,400617.325352,779143.628706,-29603.110558,402987.513886,790938.841850,-29459.050855,402988,790939,-29459,4029.875139,7909.388418,-294.590509,127.023570370800,37.495228167345,61.601141,26 F1 | U +402988 / +790939 / -29459,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,400617.325352,779143.628706,-29603.110558,404599.944724,789461.922368,-29458.252592,404600,789462,-29458,4045.999447,7894.619224,-294.582526,127.023752787826,37.495361167009,61.600964,27 | U +404600 / +789462 / -29458,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,400617.325352,779143.628706,-29603.110558,405484.379356,789979.004536,-29459.441041,405484,789979,-29459,4054.843794,7899.790045,-294.594410,127.023852772576,37.495314539136,61.601112,28 | U +405484 / +789979 / -29459,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,400617.325352,779143.628706,-29603.110558,404289.617561,790438.291176,-29459.254335,404290,790438,-29459,4042.896176,7904.382912,-294.592543,127.023717641925,37.495273209915,61.601112,29 | U +404290 / +790438 / -29459,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-874989.124672,862478.443196,-30024.446103,-874989,862478,-30024,-8749.891247,8624.784432,-300.244461,126.879063558110,37.488749758351,61.600154,1 G8 | U -874989 / +862478 / -30024,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-874901.942399,864176.204819,-30026.619115,-874902,864176,-30027,-8749.019424,8641.762048,-300.266191,126.879073617675,37.488596798390,61.600281,2 G7 | U -874902 / +864176 / -30027,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-874815.529381,865858.986192,-30028.772953,-874816,865859,-30029,-8748.155294,8658.589862,-300.287730,126.879083588439,37.488445188072,61.600452,3 G6 | U -874816 / +865859 / -30029,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-874729.116363,867541.767566,-30030.926792,-874729,867542,-30031,-8747.291164,8675.417676,-300.309268,126.879093559162,37.488293577749,61.600668,4 G5 | U -874729 / +867542 / -30031,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876232.485233,862542.289085,-30026.240284,-876232,862542,-30026,-8762.324852,8625.422891,-300.262403,126.878922976924,37.488743887816,61.600126,5 | U -876232 / +862542 / -30026,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876145.302959,864240.050709,-30028.413295,-876145,864240,-30028,-8761.453030,8642.400507,-300.284133,126.878933036775,37.488590927868,61.600253,6 | U -876145 / +864240 / -30028,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876058.889941,865922.832082,-30030.567134,-876059,865923,-30031,-8760.588899,8659.228321,-300.305671,126.878943007822,37.488439317561,61.600425,7 | U -876059 / +865923 / -30031,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-875972.476923,867605.613456,-30032.720972,-875972,867606,-30033,-8759.724769,8676.056135,-300.327210,126.878952978829,37.488287707250,61.600640,8 | U -875972 / +867606 / -30033,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877810.404659,862623.314391,-30028.517236,-877810,862623,-30029,-8778.104047,8626.233144,-300.285172,126.878744568704,37.488736437419,61.600126,9 | U -877810 / +862623 / -30029,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877723.222386,864321.076014,-30030.690248,-877723,864321,-30031,-8777.232224,8643.210760,-300.306902,126.878754628918,37.488583477485,61.600253,10 | U -877723 / +864321 / -30031,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877636.809368,866003.857388,-30032.844086,-877637,866004,-30033,-8776.368094,8660.038574,-300.328441,126.878764600325,37.488431867194,61.600424,11 | U -877637 / +866004 / -30033,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877550.396350,867686.638762,-30034.997924,-877550,867687,-30035,-8775.503963,8676.866388,-300.349979,126.878774571691,37.488280256897,61.600640,12 | U -877550 / +867687 / -30035,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-879053.765219,862687.160281,-30030.311416,-879054,862687,-30030,-8790.537652,8626.871603,-300.303114,126.878603987568,37.488730566504,61.600153,13 G4 | U -879054 / +862687 / -30030,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-878966.582946,864384.921904,-30032.484428,-878967,864385,-30032,-8789.665829,8643.849219,-300.324844,126.878614048068,37.488577606583,61.600280,14 G3 | U -878967 / +864385 / -30032,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-878880.169928,866067.703278,-30034.638266,-878880,866068,-30035,-8788.801699,8660.677033,-300.346383,126.878624019758,37.488425996303,61.600452,15 G2 | U -878880 / +866068 / -30035,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-878793.756910,867750.484651,-30036.792105,-878794,867750,-30037,-8787.937569,8677.504847,-300.367921,126.878633991408,37.488274386018,61.600667,16 G1 | U -878794 / +867750 / -30037,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877021.444946,862582.801738,-30027.378760,-877021,862583,-30027,-8770.214449,8625.828017,-300.273788,126.878833772810,37.488740162651,61.600121,17 | U -877021 / +862583 / -30027,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876934.262672,864280.563362,-30029.551772,-876934,864281,-30030,-8769.342627,8642.805634,-300.295518,126.878843832842,37.488587202710,61.600248,18 | U -876934 / +864281 / -30030,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876847.849654,865963.344735,-30031.705610,-876848,865963,-30032,-8768.478497,8659.633447,-300.317056,126.878853804069,37.488435592411,61.600420,19 | U -876848 / +865963 / -30032,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876761.436637,867646.126109,-30033.859448,-876761,867646,-30034,-8767.614366,8676.461261,-300.338594,126.878863775256,37.488283982107,61.600635,20 | U -876761 / +867646 / -30034,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876977.853809,863431.682550,-30028.465266,-876978,863432,-30028,-8769.778538,8634.316825,-300.284653,126.878838802831,37.488663682681,61.600179,21 | U -876978 / +863432 / -30028,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876891.030522,865122.453390,-30030.629330,-876891,865122,-30031,-8768.910305,8651.224534,-300.306293,126.878848821419,37.488511352573,61.600328,22 | U -876891 / +865122 / -30031,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876804.617504,866805.234764,-30032.783168,-876805,866805,-30033,-8768.046175,8668.052348,-300.327832,126.878858792626,37.488359742271,61.600522,23 | U -876805 / +866805 / -30033,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876707.845180,868689.750165,-30035.195211,-876708,868690,-30035,-8767.078452,8686.897502,-300.351952,126.878869959146,37.488189956723,61.600792,24 | U -876708 / +868690 / -30035,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-874580.906498,870427.962325,-30034.620912,-874581,870428,-30035,-8745.809065,8704.279623,-300.346209,126.879110660191,37.488033545790,61.601142,25 F2 | U -874581 / +870428 / -30035,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-878645.547045,870636.679411,-30040.486225,-878646,870637,-30040,-8786.455470,8706.366794,-300.404862,126.878651094025,37.488014354124,61.601142,26 F1 | U -878646 / +870637 / -30040,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-876654.253724,869733.374222,-30036.530975,-876654,869733,-30037,-8766.542537,8697.333742,-300.365310,126.878876143022,37.488095931338,61.600965,27 | U -876654 / +869733 / -30037,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-875974.069536,870499.500491,-30036.631259,-875974,870500,-30037,-8759.740695,8704.995005,-300.366313,126.878953143014,37.488026968012,61.601113,28 | U -875974 / +870500 / -30037,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
가산,hub,37.489091000000,126.878809000000,87.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,-877236.211800,858688.489991,-30182.414934,-877252.384008,870565.141245,-30038.475878,-877252,870565,-30038,-8772.523840,8705.651412,-300.384759,126.878808611149,37.488020932304,61.601113,29 | U -877252 / +870565 / -30038,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1640849.831513,32595.145041,-30948.820162,-1640850,32595,-30949,-16408.498315,325.951450,-309.488202,126.792281198741,37.563417136557,61.600152,1 G8 | U -1640850 / +32595 / -30949,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1639650.137843,33799.605880,-30945.789208,-1639650,33800,-30946,-16396.501378,337.996059,-309.457892,126.792417254637,37.563308829862,61.600279,2 G7 | U -1639650 / +33800 / -30946,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1638461.029706,34993.439123,-30942.784997,-1638461,34993,-30943,-16384.610297,349.934391,-309.427850,126.792552109652,37.563201478657,61.600450,3 G6 | U -1638461 / +34993 / -30943,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1637271.921569,36187.272366,-30939.780786,-1637272,36187,-30940,-16372.719216,361.872724,-309.397808,126.792686964280,37.563094127297,61.600665,4 G5 | U -1637272 / +36187 / -30940,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1641731.918914,33473.747030,-30951.135758,-1641732,33474,-30951,-16417.319189,334.737470,-309.511358,126.792181556756,37.563337818649,61.600125,5 | U -1641732 / +33474 / -30951,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1640532.225244,34678.207869,-30948.104803,-1640532,34678,-30948,-16405.322252,346.782079,-309.481048,126.792317612653,37.563229512068,61.600252,6 | U -1640532 / +34678 / -30948,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1639343.117107,35872.041112,-30945.100593,-1639343,35872,-30945,-16393.431171,358.720411,-309.451006,126.792452467667,37.563122160976,61.600423,7 | U -1639343 / +35872 / -30945,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1638154.008969,37065.874355,-30942.096382,-1638154,37066,-30942,-16381.540090,370.658744,-309.420964,126.792587322295,37.563014809728,61.600638,8 | U -1638154 / +37066 / -30942,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1642851.355133,34588.759997,-30954.074425,-1642851,34589,-30954,-16428.513551,345.887600,-309.540744,126.792055103779,37.563237158050,61.600125,9 | U -1642851 / +34589 / -30954,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
마곡,hub,37.563535000000,126.791805000000,45.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-1645054.090845,31278.656319,-31119.585825,-1641651.661463,35793.220835,-30951.043471,-1641652,35793,-30951,-16416.516615,357.932208,-309.510435,126.792191159676,37.563128851612,61.600252,10 | U -1641652 / +35793 / -30951,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
