sim_time,gid,Lmax_1s,Lmax_w
10:57:47,6347,59.1,59.1
10:57:47,5947,59.8,59.8
10:57:47,6650,59.5,59.5
10:57:47,3850,65.4,65.4
10:57:47,5252,65.8,65.8
10:57:47,6245,65.6,65.6
10:57:47,6443,66,66
10:57:47,5859,66,66
10:57:55,5844,66,66
10:57:55,6544,66,66
10:57:55,4543,66,66
10:57:55,6340,65.9,65.9
10:57:55,4746,59.6,59.6
10:57:55,4856,66,66
10:57:55,3852,66,66
10:57:55,6345,65.3,65.3
10:57:55,6548,65.4,65.4
10:57:55,5544,65.8,65.8
10:57:55,4548,65.2,65.2
10:57:55,6252,59.4,59.4
10:57:55,5542,65.5,65.5
10:57:55,5047,59.5,59.5
10:57:55,5948,59.1,59.1
10:57:55,4252,59.4,59.4
10:57:55,5847,59.7,59.7
10:57:55,5652,59.9,59.9
10:57:55,6347,64.9,64.9
10:57:55,6650,59.1,59.1
10:57:55,3950,65.2,65.2
10:57:55,5252,66,66
10:57:55,6245,65.3,65.3
10:57:55,6443,66,66
10:57:55,3851,65.2,65.2
10:57:55,5859,66,66
10:57:55,6355,66,66
10:58:06,5844,66,66
10:58:06,6543,66,66
10:58:06,4543,66,66
10:58:06,6340,65.8,65.8
10:58:06,4746,65.3,65.3
10:58:06,4956,66,66
10:58:06,6345,65.2,65.2
10:58:06,6648,65.2,65.2
10:58:06,5543,66,66
10:58:06,4548,65,65
10:58:06,6253,59.4,59.4
10:58:06,5443,65.5,65.5
10:58:06,4947,59.9,59.9
10:58:06,5848,59.8,59.8
10:58:06,4252,59.3,59.3
10:58:06,5746,59.6,59.6
10:58:06,5552,59.9,59.9
10:58:06,6446,65.4,65.4
10:58:06,6550,60.8,60.8
10:58:06,3950,65.1,65.1
10:58:06,5251,66,66
10:58:06,6245,65.4,65.4
10:58:06,6442,65.9,65.9
10:58:06,3851,65.3,65.3
10:58:06,5859,66,66
10:58:06,6443,66,66
10:58:06,6355,66,66
10:58:06,3852,66,66
10:58:06,6649,66,66
10:58:15,6443,66,66
10:58:15,4543,66,66
10:58:15,6440,66,66
10:58:15,4646,65.2,65.2
10:58:15,4956,66,66
10:58:15,6245,65.2,65.2
10:58:15,6648,66,66
10:58:15,5542,66,66
10:58:15,4547,65.1,65.1
10:58:15,6254,59.4,59.4
10:58:15,5443,65.3,65.3
10:58:15,4948,59,59
10:58:15,5949,59.5,59.5
10:58:15,4152,59.2,59.2
10:58:15,5646,59.7,59.7
10:58:15,5452,59.8,59.8
10:58:15,6445,65.4,65.4
10:58:15,5848,59.1,59.1
10:58:15,6550,61.4,61.4
10:58:15,3949,65.1,65.1
10:58:15,5151,66,66
10:58:15,5844,65.4,65.4
10:58:15,6442,65.9,65.9
10:58:15,3851,65.1,65.1
10:58:15,5858,66,66
10:58:15,6355,65.5,65.5
10:58:15,3852,65.8,65.8
10:58:15,6649,65.9,65.9
10:58:27,6443,66,66
10:58:27,6540,65.3,65.3
10:58:27,4647,65.2,65.2
10:58:27,4956,66,66
10:58:27,6244,65.1,65.1
10:58:27,6648,66,66
10:58:27,5642,66,66
10:58:27,4546,65.1,65.1
10:58:27,6354,59.5,59.5
10:58:27,5343,65.8,65.8
10:58:27,4948,59,59
10:58:27,5950,59.4,59.4
10:58:27,4052,63.4,63.4
10:58:27,5646,59.6,59.6
10:58:27,5452,60.5,60.5
10:58:27,6345,65.3,65.3
10:58:27,5849,59.4,59.4
10:58:27,6549,59.7,59.7
10:58:27,3949,59.4,59.4
10:58:27,5151,66,66
10:58:27,6245,59.7,59.7
10:58:27,5843,65.5,65.5
10:58:27,6442,66,66
10:58:27,3851,65.1,65.1
10:58:27,5858,66,66
10:58:27,6355,65.4,65.4
10:58:27,6649,65.3,65.3
10:58:37,6443,66,66
10:58:37,6540,65.7,65.7
10:58:37,4547,65.3,65.3
10:58:37,4956,66,66
10:58:37,6244,65.3,65.3
10:58:37,6649,66,66
10:58:37,5642,66,66
10:58:37,4546,65.2,65.2
10:58:37,6355,65.5,65.5
10:58:37,5342,65.7,65.7
10:58:37,4849,59,59
10:58:37,5950,59.9,59.9
10:58:37,4052,65,65
10:58:37,5545,59.7,59.7
10:58:37,5352,60.2,60.2
10:58:37,6345,65.3,65.3
10:58:37,5849,60.8,60.8
10:58:37,6549,59.8,59.8
10:58:37,4050,59.5,59.5
10:58:37,5151,60.7,60.7
10:58:37,6245,59.5,59.5
10:58:37,5943,65.7,65.7
10:58:37,6442,66,66
10:58:37,3851,65.3,65.3
10:58:37,5858,66,66
10:58:44,6443,66,66
10:58:44,6641,65.2,65.2
10:58:44,4546,65.2,65.2
10:58:44,4956,66,66
10:58:44,6243,65.5,65.5
10:58:44,6649,66,66
10:58:44,5741,66,66
10:58:44,4446,65.1,65.1
10:58:44,6256,59.6,59.6
10:58:44,5242,66,66
10:58:44,4749,59,59
10:58:44,5951,59.8,59.8
10:58:44,4053,65,65
10:58:44,5545,59.6,59.6
10:58:44,5252,61.1,61.1
10:58:44,6244,65.2,65.2
10:58:44,5850,59.6,59.6
10:58:44,6548,59.1,59.1
10:58:44,4050,59.5,59.5
10:58:44,5051,60.3,60.3
10:58:44,6345,59.5,59.5
10:58:44,5943,66,66
10:58:44,6441,66,66
10:58:44,6442,66,66
10:58:44,3851,65.3,65.3
10:58:44,5858,65.8,65.8
10:58:44,6355,65.5,65.5
10:58:53,6443,66,66
10:58:53,6641,65.3,65.3
10:58:53,4446,65.3,65.3
10:58:53,4956,66,66
10:58:53,6142,65.5,65.5
10:58:53,6649,66,66
10:58:53,5841,66,66
10:58:53,4447,66,66
10:58:53,6256,59.5,59.5
10:58:53,5241,66,66
10:58:53,4749,59.3,59.3
10:58:53,5952,59.6,59.6
10:58:53,4053,65,65
10:58:53,5544,59.5,59.5
10:58:53,5252,61.9,61.9
10:58:53,6244,65.3,65.3
10:58:53,5950,59.6,59.6
10:58:53,6548,59.1,59.1
10:58:53,4051,59.2,59.2
10:58:53,4951,60.1,60.1
10:58:53,6346,59.6,59.6
10:58:53,5943,65.5,65.5
10:58:53,6441,66,66
10:58:53,3851,65.2,65.2
10:58:53,5858,65.7,65.7
10:58:53,6442,65.9,65.9
10:58:53,6355,65.5,65.5
10:59:04,6443,66,66
10:59:04,6741,65.3,65.3
10:59:04,4447,66,66
10:59:04,6242,66,66
10:59:04,6649,66,66
10:59:04,5841,65.4,65.4
10:59:04,6257,59.5,59.5
10:59:04,5341,65.9,65.9
10:59:04,4650,59,59
10:59:04,5952,59.5,59.5
10:59:04,3954,65.1,65.1
10:59:04,5544,60.4,60.4
10:59:04,5152,63.9,63.9
10:59:04,6243,65.4,65.4
10:59:04,5951,59.7,59.7
10:59:04,6447,59.1,59.1
10:59:04,4051,59.2,59.2
10:59:04,4951,59.9,59.9
10:59:04,6346,59.1,59.1
10:59:04,6042,65.7,65.7
10:59:04,6441,66,66
10:59:04,3850,65.4,65.4
10:59:04,5758,65.8,65.8
10:59:04,6442,66,66
10:59:04,6355,65.6,65.6
10:59:04,3851,65.1,65.1
10:59:17,6742,65.5,65.5
10:59:17,4447,66,66
10:59:17,6241,65.4,65.4
10:59:17,6649,66,66
10:59:17,5941,65.5,65.5
10:59:17,6257,65.9,65.9
10:59:17,5340,64.8,64.8
10:59:17,4650,59,59
10:59:17,6053,59.6,59.6
10:59:17,3954,65.1,65.1
10:59:17,5444,59.6,59.6
10:59:17,5052,61.5,61.5
10:59:17,6243,65.5,65.5
10:59:17,5951,59.5,59.5
10:59:17,6447,59.1,59.1
10:59:17,4152,59.1,59.1
10:59:17,4850,59.4,59.4
10:59:17,6347,59.1,59.1
10:59:17,6042,59.9,59.9
10:59:17,6440,65.9,65.9
10:59:17,3950,65.2,65.2
10:59:17,5758,60.3,60.3
10:59:17,6442,66,66
10:59:17,6355,65.8,65.8
10:59:17,3851,65.2,65.2
10:59:17,6650,65.2,65.2
10:59:17,5442,66,66
10:59:25,6743,65.6,65.6
10:59:25,4447,66,66
10:59:25,6241,66,66
10:59:25,6649,66,66
10:59:25,5942,65.5,65.5
10:59:25,6157,65.7,65.7
10:59:25,5440,66,66
10:59:25,4551,59,59
10:59:25,5953,59.5,59.5
10:59:25,3854,65.1,65.1
10:59:25,5344,60.7,60.7
10:59:25,5051,60.1,60.1
10:59:25,6242,66,66
10:59:25,5952,59.6,59.6
10:59:25,6347,59.1,59.1
10:59:25,4152,59.3,59.3
10:59:25,4750,59.3,59.3
10:59:25,6043,59.7,59.7
10:59:25,6440,61.7,61.7
10:59:25,3950,65.1,65.1
10:59:25,5857,60,60
10:59:25,6441,66,66
10:59:25,6456,65.7,65.7
10:59:25,3851,65.1,65.1
10:59:25,6650,65.2,65.2
10:59:25,5442,66,66
10:59:37,6743,65.8,65.8
10:59:37,4447,66,66
10:59:37,6340,65.9,65.9
10:59:37,6042,65.5,65.5
10:59:37,6058,65.9,65.9
10:59:37,5440,66,66
10:59:37,4551,59,59
10:59:37,5953,59.7,59.7
10:59:37,3854,65.1,65.1
10:59:37,5344,61.1,61.1
10:59:37,4951,60.6,60.6
10:59:37,6242,65.7,65.7
10:59:37,6247,59.1,59.1
10:59:37,4252,59.5,59.5
10:59:37,4750,59.3,59.3
10:59:37,6043,59.8,59.8
10:59:37,6440,61,61
10:59:37,3949,65.1,65.1
10:59:37,5857,60.1,60.1
10:59:37,6441,65.9,65.9
10:59:37,6456,65.7,65.7
10:59:37,3850,65.1,65.1
10:59:37,6650,65,65
10:59:37,4547,65.4,65.4
10:59:37,5442,65.4,65.4
10:59:37,5042,65.9,65.9
10:59:45,6744,65.8,65.8
10:59:45,4447,66,66
10:59:45,6340,65.8,65.8
10:59:45,6043,65.6,65.6
10:59:45,6058,65.4,65.4
10:59:45,5541,65.7,65.7
10:59:45,4451,59,59
10:59:45,5853,59.5,59.5
10:59:45,3754,65,65
10:59:45,5245,59.9,59.9
10:59:45,4950,59.6,59.6
10:59:45,6241,65.5,65.5
10:59:45,6053,59.6,59.6
10:59:45,6147,59.1,59.1
10:59:45,4352,59.2,59.2
10:59:45,4650,59,59
10:59:45,6044,59.9,59.9
10:59:45,6540,59.7,59.7
10:59:45,3949,59.4,59.4
10:59:45,5857,60,60
10:59:45,6441,66,66
10:59:45,6456,65.6,65.6
10:59:45,3850,65.1,65.1
10:59:45,6650,60.4,60.4
10:59:45,4547,65.3,65.3
10:59:45,5442,65.4,65.4
10:59:45,5042,66,66
10:59:45,6355,66,66
10:59:57,6644,65.6,65.6
10:59:57,4447,66,66
10:59:57,6440,66,66
10:59:57,6043,65.4,65.4
10:59:57,6058,65.5,65.5
10:59:57,5441,65.7,65.7
10:59:57,4352,59,59
10:59:57,5753,65.6,65.6
10:59:57,3754,66,66
10:59:57,5145,61.3,61.3
10:59:57,4850,59.3,59.3
10:59:57,6341,66,66
10:59:57,5953,59.5,59.5
10:59:57,6147,64.9,64.9
10:59:57,4650,64.8,64.8
10:59:57,6045,60.2,60.2
10:59:57,6640,59.6,59.6
10:59:57,6540,59.8,59.8
10:59:57,4050,59.5,59.5
10:59:57,5856,60.2,60.2
10:59:57,6456,65.8,65.8
10:59:57,3950,65.1,65.1
10:59:57,6650,59.1,59.1
10:59:57,4548,65.3,65.3
10:59:57,5442,65.4,65.4
10:59:57,5042,65.8,65.8
10:59:57,6355,66,66
10:59:57,5844,66,66
10:59:57,6246,66,66
10:59:57,6649,66,66
11:00:08,6645,65.5,65.5
11:00:08,4447,66,66
11:00:08,6540,65.3,65.3
11:00:08,6044,65.7,65.7
11:00:08,6059,66,66
11:00:08,5441,66,66
11:00:08,4352,59.1,59.1
11:00:08,5752,65.6,65.6
11:00:08,3753,66,66
11:00:08,5145,60.3,60.3
11:00:08,4750,59.3,59.3
11:00:08,6340,65.9,65.9
11:00:08,5853,59.6,59.6
11:00:08,6147,65.5,65.5
11:00:08,4451,59.2,59.2
11:00:08,4549,65.2,65.2
11:00:08,6047,59.1,59.1
11:00:08,6045,59.8,59.8
11:00:08,6641,59.5,59.5
11:00:08,4050,59.5,59.5
11:00:08,5855,61.7,61.7
11:00:08,6440,61.4,61.4
11:00:08,6557,65,65
11:00:08,3949,65.1,65.1
11:00:08,6550,60.5,60.5
11:00:08,4548,65.2,65.2
11:00:08,5442,65.5,65.5
11:00:08,5042,65.9,65.9
11:00:08,6355,65.5,65.5
11:00:08,5844,65.9,65.9
11:00:08,6246,66,66
11:00:08,6649,66,66
11:00:18,6545,66,66
11:00:18,4447,66,66
11:00:18,6540,65.6,65.6
11:00:18,6044,65.6,65.6
11:00:18,5959,66,66
11:00:18,5441,66,66
11:00:18,4252,59.4,59.4
11:00:18,5652,66,66
11:00:18,3753,66,66
11:00:18,5046,59.5,59.5
11:00:18,4650,59.3,59.3
11:00:18,6440,66,66
11:00:18,5853,59.6,59.6
11:00:18,6046,65.8,65.8
11:00:18,4451,59.5,59.5
11:00:18,4549,65.1,65.1
11:00:18,5948,59.1,59.1
11:00:18,6641,59.6,59.6
11:00:18,4051,59.2,59.2
11:00:18,5855,62.2,62.2
11:00:18,6556,60,60
11:00:18,3949,59.4,59.4
11:00:18,6550,61.7,61.7
11:00:18,4548,65.1,65.1
11:00:18,5342,65.3,65.3
11:00:18,4547,65.3,65.3
11:00:18,5042,66,66
11:00:18,6355,65.4,65.4
11:00:18,5844,65.7,65.7
11:00:18,6246,65.7,65.7
11:00:18,6649,65.3,65.3
11:00:27,6544,66,66
11:00:27,6640,65.2,65.2
11:00:27,6045,65.7,65.7
11:00:27,5959,66,66
11:00:27,5441,66,66
11:00:27,4152,59.3,59.3
11:00:27,5653,66,66
11:00:27,3752,66,66
11:00:27,5046,59.8,59.8
11:00:27,4650,59,59
11:00:27,6440,65.5,65.5
11:00:27,5753,65.4,65.4
11:00:27,6046,65.8,65.8
11:00:27,4450,59.7,59.7
11:00:27,4548,65.6,65.6
11:00:27,5948,59.1,59.1
11:00:27,5946,60.3,60.3
11:00:27,6742,59.6,59.6
11:00:27,6741,59.5,59.5
11:00:27,4051,59.2,59.2
11:00:27,5854,61.1,61.1
11:00:27,6540,59.6,59.6
11:00:27,6556,60.5,60.5
11:00:27,3949,59.4,59.4
11:00:27,6549,59.9,59.9
11:00:27,5342,65.3,65.3
11:00:27,4547,65.2,65.2
11:00:27,5042,65.9,65.9
11:00:27,6355,65.5,65.5
11:00:27,5844,65.7,65.7
11:00:27,6246,65.8,65.8
11:00:27,6649,65.3,65.3
11:00:36,6544,66,66
11:00:36,6641,65.3,65.3
11:00:36,6046,65.7,65.7
11:00:36,5959,66,66
11:00:36,5441,66,66
11:00:36,4152,59.2,59.2
11:00:36,5653,65.7,65.7
11:00:36,3852,66,66
11:00:36,5047,59.6,59.6
11:00:36,4649,59,59
11:00:36,6540,65.4,65.4
11:00:36,5854,65.8,65.8
11:00:36,5946,65.8,65.8
11:00:36,4549,59.9,59.9
11:00:36,4548,65.3,65.3
11:00:36,5848,59.1,59.1
11:00:36,6742,59.9,59.9
11:00:36,5853,60.4,60.4
11:00:36,6555,62.2,62.2
11:00:36,4050,59.6,59.6
11:00:36,6549,59.7,59.7
11:00:36,5342,65.4,65.4
11:00:36,5042,66,66
11:00:36,6355,65.5,65.5
11:00:36,5844,65.7,65.7
11:00:36,6246,65.7,65.7
11:00:36,6649,65.2,65.2
11:00:36,4447,66,66
11:00:45,6543,66,66
11:00:45,6741,65.2,65.2
11:00:45,5946,65.8,65.8
11:00:45,5859,65.9,65.9
11:00:45,5441,66,66
11:00:45,4152,64.9,64.9
11:00:45,5554,65.8,65.8
11:00:45,3852,66,66
11:00:45,4948,59.3,59.3
11:00:45,4749,59.3,59.3
11:00:45,6640,65.3,65.3
11:00:45,5854,66,66
11:00:45,4549,59.5,59.5
11:00:45,4547,65.1,65.1
11:00:45,5849,59.5,59.5
11:00:45,5847,59.9,59.9
11:00:45,6743,60.2,60.2
11:00:45,5753,59.7,59.7
11:00:45,6641,59.5,59.5
11:00:45,6655,64.4,64.4
11:00:45,4050,59.2,59.2
11:00:45,6548,59.1,59.1
11:00:45,5343,65.7,65.7
11:00:45,4548,65.3,65.3
11:00:45,5042,66,66
11:00:45,6355,65.5,65.5
11:00:45,5844,65.7,65.7
11:00:45,6245,65.5,65.5
11:00:45,6649,65.3,65.3
11:00:45,4447,66,66
11:00:57,6443,66,66
11:00:57,6742,65.5,65.5
11:00:57,5946,65.8,65.8
11:00:57,5859,65.9,65.9
11:00:57,5441,66,66
11:00:57,4052,65,65
11:00:57,5553,66,66
11:00:57,3852,66,66
11:00:57,4948,59,59
11:00:57,4748,59.5,59.5
11:00:57,6641,65.3,65.3
11:00:57,5855,66,66
11:00:57,5847,65.7,65.7
11:00:57,4548,64.2,64.2
11:00:57,4547,65.1,65.1
11:00:57,5950,59.4,59.4
11:00:57,5747,59.6,59.6
11:00:57,6744,60.3,60.3
11:00:57,6743,60.3,60.3
11:00:57,4252,59.5,59.5
11:00:57,5752,60.5,60.5
11:00:57,6554,65.8,65.8
11:00:57,4051,59.2,59.2
11:00:57,6548,59.1,59.1
11:00:57,5343,64.9,64.9
11:00:57,4942,65.7,65.7
11:00:57,6355,65.6,65.6
11:00:57,5844,65.7,65.7
11:00:57,6245,65.3,65.3
11:00:57,6649,65.2,65.2
11:00:57,5042,65.9,65.9
11:00:57,4447,65.3,65.3
11:01:07,6443,66,66
11:01:07,6743,65.6,65.6
11:01:07,5847,65.6,65.6
11:01:07,5859,65.9,65.9
11:01:07,4053,65.1,65.1
11:01:07,5453,65.9,65.9
11:01:07,3852,66,66
11:01:07,4848,59,59
11:01:07,4748,59.5,59.5
11:01:07,6641,65.3,65.3
11:01:07,5855,66,66
11:01:07,5747,65.3,65.3
11:01:07,4647,59.4,59.4
11:01:07,4546,64.9,64.9
11:01:07,5950,59.8,59.8
11:01:07,5746,59.9,59.9
11:01:07,6744,60.2,60.2
11:01:07,4352,59.2,59.2
11:01:07,5652,60.3,60.3
11:01:07,6742,59.6,59.6
11:01:07,6554,65.4,65.4
11:01:07,4052,59.2,59.2
11:01:07,6447,59.1,59.1
11:01:07,5343,60.6,60.6
11:01:07,4548,59.5,59.5
11:01:07,4942,65.5,65.5
11:01:07,6355,65.8,65.8
11:01:07,5843,65.5,65.5
11:01:07,6245,65.4,65.4
11:01:07,6650,65.3,65.3
11:01:07,5042,66,66
11:01:07,4447,65.4,65.4
11:01:07,6649,66,66
11:01:07,5352,65.8,65.8
11:01:07,5948,66,66
11:01:17,6443,66,66
11:01:17,6743,65.8,65.8
11:01:17,5847,65.3,65.3
11:01:17,5859,65.9,65.9
11:01:17,4054,65.1,65.1
11:01:17,5453,66,66
11:01:17,3852,66,66
11:01:17,4849,59,59
11:01:17,4747,59.3,59.3
11:01:17,6742,65.3,65.3
11:01:17,5856,65.8,65.8
11:01:17,5746,65.5,65.5
11:01:17,4647,59.5,59.5
11:01:17,4446,65.2,65.2
11:01:17,5951,59.7,59.7
11:01:17,5646,59.7,59.7
11:01:17,6645,59.9,59.9
11:01:17,6644,60,60
11:01:17,4352,59,59
11:01:17,5652,59.9,59.9
11:01:17,6553,65.8,65.8
11:01:17,4152,59.2,59.2
11:01:17,6447,59.1,59.1
11:01:17,4546,59.8,59.8
11:01:17,5242,60.3,60.3
11:01:17,4548,59.3,59.3
11:01:17,4942,63.9,63.9
11:01:17,6456,65.7,65.7
11:01:17,5943,65.5,65.5
11:01:17,6245,63.2,63.2
11:01:17,6650,65.3,65.3
11:01:17,5042,66,66
11:01:17,4547,65.3,65.3
11:01:17,6649,65.8,65.8
11:01:17,5352,66,66
11:01:17,5948,66,66
11:01:28,6443,66,66
11:01:28,6744,65.8,65.8
11:01:28,5746,65.3,65.3
11:01:28,5859,65.9,65.9
11:01:28,3954,65,65
11:01:28,5452,66,66
11:01:28,3852,66,66
11:01:28,4749,59.4,59.4
11:01:28,4746,59.8,59.8
11:01:28,6742,65.5,65.5
11:01:28,5857,65.6,65.6
11:01:28,5646,65.5,65.5
11:01:28,4447,66,66
11:01:28,5952,59.5,59.5
11:01:28,6645,59.9,59.9
11:01:28,4451,59,59
11:01:28,5552,60,60
11:01:28,6743,60.3,60.3
11:01:28,6453,66,66
11:01:28,4252,59.3,59.3
11:01:28,6347,59.1,59.1
11:01:28,4446,59.3,59.3
11:01:28,5242,61.8,61.8
11:01:28,4547,65.2,65.2
11:01:28,4943,59.6,59.6
11:01:28,6456,65.7,65.7
11:01:28,5943,65.7,65.7
11:01:28,6245,59.6,59.6
11:01:28,6650,65.1,65.1
11:01:28,4942,65.8,65.8
11:01:28,6649,65.3,65.3
11:01:28,5352,66,66
11:01:28,5948,65.2,65.2
11:01:37,6443,66,66
11:01:37,6644,65.6,65.6
11:01:37,5646,66,66
11:01:37,5859,65.9,65.9
11:01:37,3954,65.1,65.1
11:01:37,5352,66,66
11:01:37,4649,59,59
11:01:37,4746,65.5,65.5
11:01:37,6743,65.7,65.7
11:01:37,5857,65.7,65.7
11:01:37,4347,66,66
11:01:37,5952,59.5,59.5
11:01:37,5545,59.6,59.6
11:01:37,6545,59.6,59.6
11:01:37,4451,59,59
11:01:37,5452,60.1,60.1
11:01:37,6744,60.3,60.3
11:01:37,6452,65.8,65.8
11:01:37,4252,59.5,59.5
11:01:37,6247,59.1,59.1
11:01:37,4447,66,66
11:01:37,5241,60.8,60.8
11:01:37,4547,59.3,59.3
11:01:37,4943,59.8,59.8
11:01:37,6456,65.6,65.6
11:01:37,5943,66,66
11:01:37,6244,59.1,59.1
11:01:37,6650,61.5,61.5
11:01:37,4942,65.5,65.5
11:01:37,4548,65.3,65.3
11:01:37,6649,65.2,65.2
11:01:37,5948,65.2,65.2
11:01:37,6355,66,66
11:01:37,4543,66,66
11:01:46,6443,66,66
11:01:46,6645,65.5,65.5
11:01:46,5646,65.3,65.3
11:01:46,3854,65.9,65.9
11:01:46,5352,66,66
11:01:46,4650,59,59
11:01:46,4745,65.4,65.4
11:01:46,6744,65.8,65.8
11:01:46,5957,66,66
11:01:46,5645,66,66
11:01:46,4846,59.8,59.8
11:01:46,4447,66,66
11:01:46,6053,59.7,59.7
11:01:46,5545,59.5,59.5
11:01:46,6445,59.4,59.4
11:01:46,6545,59.7,59.7
11:01:46,4551,59,59
11:01:46,6352,63.3,63.3
11:01:46,4352,59,59
11:01:46,6247,59.1,59.1
11:01:46,4347,59.4,59.4
11:01:46,5341,62.2,62.2
11:01:46,4647,59.4,59.4
11:01:46,4943,60.7,60.7
11:01:46,6456,65.8,65.8
11:01:46,5943,65.3,65.3
11:01:46,6244,59.5,59.5
11:01:46,6650,59.1,59.1
11:01:46,4942,61.7,61.7
11:01:46,4548,65.2,65.2
11:01:46,6649,65.2,65.2
11:01:46,5949,65.2,65.2
11:01:46,6355,66,66
11:01:46,4543,66,66
11:01:46,4956,65.8,65.8
11:02:00,6545,66,66
11:02:00,5645,66,66
11:02:00,3754,65,65
11:02:00,5352,66,66
11:02:00,4550,59,59
11:02:00,4745,65.2,65.2
11:02:00,6744,65.7,65.7
11:02:00,5958,66,66
11:02:00,5745,66,66
11:02:00,4845,60.3,60.3
11:02:00,4447,66,66
11:02:00,5953,59.6,59.6
11:02:00,5544,59.5,59.5
11:02:00,6445,60.1,60.1
11:02:00,4650,59,59
11:02:00,6645,59.9,59.9
11:02:00,6352,59.7,59.7
11:02:00,4452,59,59
11:02:00,6147,59.1,59.1
11:02:00,4448,59.7,59.7
11:02:00,5340,66,66
11:02:00,4646,59.3,59.3
11:02:00,5044,62.5,62.5
11:02:00,6557,65,65
11:02:00,6042,65.7,65.7
11:02:00,6143,59.7,59.7
11:02:00,6550,60.2,60.2
11:02:00,4943,59.7,59.7
11:02:00,4548,63.3,63.3
11:02:00,6649,65.2,65.2
11:02:00,5949,65.2,65.2
11:02:00,6355,65.5,65.5
11:02:00,4543,65.1,65.1
11:02:00,4956,66,66
11:02:00,5948,66,66
11:02:07,6544,66,66
11:02:07,5745,66,66
11:02:07,3754,65,65
11:02:07,5352,66,66
11:02:07,4551,59,59
11:02:07,4744,65.2,65.2
11:02:07,6645,65.6,65.6
11:02:07,6058,65.6,65.6
11:02:07,4945,59.9,59.9
11:02:07,4447,66,66
11:02:07,5953,59.7,59.7
11:02:07,5544,60.1,60.1
11:02:07,6345,59.6,59.6
11:02:07,4650,59,59
11:02:07,5252,60.3,60.3
11:02:07,6252,59.4,59.4
11:02:07,4451,59,59
11:02:07,6047,59.1,59.1
11:02:07,4448,59.5,59.5
11:02:07,5440,64.9,64.9
11:02:07,4746,59.8,59.8
11:02:07,5044,62.3,62.3
11:02:07,6556,60,60
11:02:07,6043,60.2,60.2
11:02:07,6143,59.7,59.7
11:02:07,6550,61.7,61.7
11:02:07,4943,59.9,59.9
11:02:07,4548,59.5,59.5
11:02:07,6650,65.2,65.2
11:02:07,5949,65.2,65.2
11:02:07,4547,65.3,65.3
11:02:07,6355,65.4,65.4
11:02:07,4543,65.2,65.2
11:02:07,4956,65.6,65.6
11:02:07,5948,66,66
11:02:16,6544,66,66
11:02:16,5745,66,66
11:02:16,3754,66,66
11:02:16,5352,66,66
11:02:16,4451,59,59
11:02:16,4744,65.4,65.4
11:02:16,6645,65.5,65.5
11:02:16,6059,65.9,65.9
11:02:16,5744,66,66
11:02:16,4944,60.4,60.4
11:02:16,4447,66,66
11:02:16,5853,59.6,59.6
11:02:16,5444,59.8,59.8
11:02:16,6345,59.5,59.5
11:02:16,4649,59.3,59.3
11:02:16,5152,63.7,63.7
11:02:16,6545,59.5,59.5
11:02:16,6251,59.4,59.4
11:02:16,4551,59,59
11:02:16,6048,59.1,59.1
11:02:16,4548,59.8,59.8
11:02:16,5440,60.9,60.9
11:02:16,4846,59.8,59.8
11:02:16,5143,63.1,63.1
11:02:16,6556,60.5,60.5
11:02:16,6043,59.7,59.7
11:02:16,6549,60.1,60.1
11:02:16,6650,65.3,65.3
11:02:16,5949,65.2,65.2
11:02:16,4547,65.3,65.3
11:02:16,6355,65.5,65.5
11:02:16,4543,65.4,65.4
11:02:16,4956,65.6,65.6
11:02:16,5948,65.4,65.4
11:02:16,5042,65.9,65.9
11:02:27,6543,66,66
11:02:27,5744,66,66
11:02:27,3753,66,66
11:02:27,5352,66,66
11:02:27,4452,59,59
11:02:27,4743,65.7,65.7
11:02:27,6545,66,66
11:02:27,6059,66,66
11:02:27,5044,61.1,61.1
11:02:27,4447,66,66
11:02:27,5753,65.3,65.3
11:02:27,5344,59.9,59.9
11:02:27,6245,59.5,59.5
11:02:27,4749,59,59
11:02:27,5152,61.8,61.8
11:02:27,6251,59.6,59.6
11:02:27,4550,59,59
11:02:27,5948,65.2,65.2
11:02:27,4549,59.5,59.5
11:02:27,5541,62.3,62.3
11:02:27,4845,60.2,60.2
11:02:27,5143,61.5,61.5
11:02:27,6555,62.2,62.2
11:02:27,6044,60.1,60.1
11:02:27,6042,59.9,59.9
11:02:27,6549,59.8,59.8
11:02:27,4944,59.9,59.9
11:02:27,4547,59.4,59.4
11:02:27,6650,65.1,65.1
11:02:27,5252,65.8,65.8
11:02:27,6049,65.4,65.4
11:02:27,4548,65.2,65.2
11:02:27,6355,65.5,65.5
11:02:27,4543,65.4,65.4
11:02:27,4956,65.7,65.7
11:02:27,5949,65.2,65.2
11:02:27,5042,66,66
11:02:27,5844,66,66
11:02:27,5859,65.6,65.6
11:02:39,6443,66,66
11:02:39,5844,66,66
11:02:39,3752,66,66
11:02:39,4352,59,59
11:02:39,4743,65.3,65.3
11:02:39,6544,66,66
11:02:39,5960,66,66
11:02:39,5744,66,66
11:02:39,5043,65.8,65.8
11:02:39,4447,66,66
11:02:39,5752,65.8,65.8
11:02:39,5344,61.2,61.2
11:02:39,6244,59.6,59.6
11:02:39,4849,59,59
11:02:39,5051,60.8,60.8
11:02:39,6445,60.5,60.5
11:02:39,6250,59.6,59.6
11:02:39,4650,59,59
