time,tsec,edge_id,lane,density
08:10:50,29450,26,L-1000,0.0
08:10:50,29450,26,R-1000,0.0
08:10:50,29450,26,L-2000,9.302325581395355
08:10:50,29450,26,R-2000,9.302325581395355
08:10:50,29450,27,L-1000,4.651162790697677
08:10:50,29450,27,R-1000,4.651162790697677
08:10:50,29450,27,L-2000,0.0
08:10:50,29450,27,R-2000,0.0
08:10:50,29450,29,L-1000,0.0
08:10:50,29450,29,R-1000,0.0
08:10:50,29450,29,L-2000,4.651162790697677
08:10:50,29450,29,R-2000,4.651162790697677
08:10:50,29450,30,L-1000,0.0
08:10:50,29450,30,R-1000,0.0
08:10:50,29450,30,L-2000,4.651162790697677
08:10:50,29450,30,R-2000,4.651162790697677
08:10:50,29450,34,L-1000,0.0
08:10:50,29450,34,R-1000,0.0
08:10:50,29450,34,L-2000,9.302325581395355
08:10:50,29450,34,R-2000,9.302325581395355
08:10:50,29450,39,L-1000,4.651162790697677
08:10:50,29450,39,R-1000,4.651162790697677
08:10:50,29450,39,L-2000,0.0
08:10:50,29450,39,R-2000,0.0
08:11:00,29460,1,L-1000,0.0
08:11:00,29460,1,R-1000,0.0
08:11:00,29460,1,L-2000,3.125000000000001
08:11:00,29460,1,R-2000,3.125000000000001
08:11:00,29460,6,L-1000,3.125000000000001
08:11:00,29460,6,R-1000,3.125000000000001
08:11:00,29460,6,L-2000,0.0
08:11:00,29460,6,R-2000,0.0
08:11:00,29460,10,L-1000,3.125000000000001
08:11:00,29460,10,R-1000,3.125000000000001
08:11:00,29460,10,L-2000,10.0
08:11:00,29460,10,R-2000,10.0
08:11:00,29460,12,L-1000,0.0
08:11:00,29460,12,R-1000,0.0
08:11:00,29460,12,L-2000,3.125000000000001
08:11:00,29460,12,R-2000,3.125000000000001
08:11:00,29460,14,L-1000,0.0
08:11:00,29460,14,R-1000,0.0
08:11:00,29460,14,L-2000,3.125000000000001
08:11:00,29460,14,R-2000,3.125000000000001
08:11:00,29460,19,L-1000,3.125000000000001
08:11:00,29460,19,R-1000,3.125000000000001
08:11:00,29460,19,L-2000,0.0
08:11:00,29460,19,R-2000,0.0
08:11:00,29460,20,L-1000,0.0
08:11:00,29460,20,R-1000,0.0
08:11:00,29460,20,L-2000,3.125000000000001
08:11:00,29460,20,R-2000,3.125000000000001
08:11:00,29460,21,L-1000,3.125000000000001
08:11:00,29460,21,R-1000,3.125000000000001
08:11:00,29460,21,L-2000,3.125000000000001
08:11:00,29460,21,R-2000,3.125000000000001
08:11:00,29460,24,L-1000,3.125000000000001
08:11:00,29460,24,R-1000,3.125000000000001
08:11:00,29460,24,L-2000,3.125000000000001
08:11:00,29460,24,R-2000,3.125000000000001
08:11:00,29460,26,L-1000,0.0
08:11:00,29460,26,R-1000,0.0
08:11:00,29460,26,L-2000,6.250000000000002
08:11:00,29460,26,R-2000,6.250000000000002
08:11:00,29460,27,L-1000,3.125000000000001
08:11:00,29460,27,R-1000,3.125000000000001
08:11:00,29460,27,L-2000,0.0
08:11:00,29460,27,R-2000,0.0
08:11:00,29460,29,L-1000,0.0
08:11:00,29460,29,R-1000,0.0
08:11:00,29460,29,L-2000,9.375000000000002
08:11:00,29460,29,R-2000,9.375000000000002
08:11:00,29460,30,L-1000,0.0
08:11:00,29460,30,R-1000,0.0
08:11:00,29460,30,L-2000,3.125000000000001
08:11:00,29460,30,R-2000,3.125000000000001
08:11:00,29460,39,L-1000,3.125000000000001
08:11:00,29460,39,R-1000,3.125000000000001
08:11:00,29460,39,L-2000,0.0
08:11:00,29460,39,R-2000,0.0
08:11:10,29470,1,L-1000,0.0
08:11:10,29470,1,R-1000,0.0
08:11:10,29470,1,L-2000,3.125000000000001
08:11:10,29470,1,R-2000,3.125000000000001
08:11:10,29470,10,L-1000,3.125000000000001
08:11:10,29470,10,R-1000,3.125000000000001
08:11:10,29470,10,L-2000,10.0
08:11:10,29470,10,R-2000,10.0
08:11:10,29470,12,L-1000,0.0
08:11:10,29470,12,R-1000,0.0
08:11:10,29470,12,L-2000,3.125000000000001
08:11:10,29470,12,R-2000,3.125000000000001
08:11:10,29470,14,L-1000,0.0
08:11:10,29470,14,R-1000,0.0
08:11:10,29470,14,L-2000,3.125000000000001
08:11:10,29470,14,R-2000,3.125000000000001
08:11:10,29470,15,L-1000,0.0
08:11:10,29470,15,R-1000,0.0
08:11:10,29470,15,L-2000,3.125000000000001
08:11:10,29470,15,R-2000,3.125000000000001
08:11:10,29470,20,L-1000,3.125000000000001
08:11:10,29470,20,R-1000,3.125000000000001
08:11:10,29470,20,L-2000,3.125000000000001
08:11:10,29470,20,R-2000,3.125000000000001
08:11:10,29470,21,L-1000,3.125000000000001
08:11:10,29470,21,R-1000,3.125000000000001
08:11:10,29470,21,L-2000,3.125000000000001
08:11:10,29470,21,R-2000,3.125000000000001
08:11:10,29470,25,L-1000,3.125000000000001
08:11:10,29470,25,R-1000,3.125000000000001
08:11:10,29470,25,L-2000,3.125000000000001
08:11:10,29470,25,R-2000,3.125000000000001
08:11:10,29470,27,L-1000,3.125000000000001
08:11:10,29470,27,R-1000,3.125000000000001
08:11:10,29470,27,L-2000,3.125000000000001
08:11:10,29470,27,R-2000,3.125000000000001
08:11:10,29470,29,L-1000,0.0
08:11:10,29470,29,R-1000,0.0
08:11:10,29470,29,L-2000,9.375000000000002
08:11:10,29470,29,R-2000,9.375000000000002
08:11:10,29470,30,L-1000,0.0
08:11:10,29470,30,R-1000,0.0
08:11:10,29470,30,L-2000,3.125000000000001
08:11:10,29470,30,R-2000,3.125000000000001
08:11:10,29470,39,L-1000,3.125000000000001
08:11:10,29470,39,R-1000,3.125000000000001
08:11:10,29470,39,L-2000,0.0
08:11:10,29470,39,R-2000,0.0
08:11:20,29480,1,L-1000,0.0
08:11:20,29480,1,R-1000,0.0
08:11:20,29480,1,L-2000,10.0
08:11:20,29480,1,R-2000,10.0
08:11:20,29480,10,L-1000,3.3333333333333335
08:11:20,29480,10,R-1000,3.3333333333333335
08:11:20,29480,10,L-2000,10.0
08:11:20,29480,10,R-2000,10.0
08:11:20,29480,11,L-1000,0.0
08:11:20,29480,11,R-1000,0.0
08:11:20,29480,11,L-2000,3.3333333333333335
08:11:20,29480,11,R-2000,3.3333333333333335
08:11:20,29480,14,L-1000,0.0
08:11:20,29480,14,R-1000,0.0
08:11:20,29480,14,L-2000,3.3333333333333335
08:11:20,29480,14,R-2000,3.3333333333333335
08:11:20,29480,15,L-1000,0.0
08:11:20,29480,15,R-1000,0.0
08:11:20,29480,15,L-2000,3.3333333333333335
08:11:20,29480,15,R-2000,3.3333333333333335
08:11:20,29480,20,L-1000,3.3333333333333335
08:11:20,29480,20,R-1000,3.3333333333333335
08:11:20,29480,20,L-2000,0.0
08:11:20,29480,20,R-2000,0.0
08:11:20,29480,21,L-1000,3.3333333333333335
08:11:20,29480,21,R-1000,3.3333333333333335
08:11:20,29480,21,L-2000,6.666666666666667
08:11:20,29480,21,R-2000,6.666666666666667
08:11:20,29480,25,L-1000,3.3333333333333335
08:11:20,29480,25,R-1000,3.3333333333333335
08:11:20,29480,25,L-2000,3.3333333333333335
08:11:20,29480,25,R-2000,3.3333333333333335
08:11:20,29480,27,L-1000,3.3333333333333335
08:11:20,29480,27,R-1000,3.3333333333333335
08:11:20,29480,27,L-2000,3.3333333333333335
08:11:20,29480,27,R-2000,3.3333333333333335
08:11:20,29480,29,L-1000,0.0
08:11:20,29480,29,R-1000,0.0
08:11:20,29480,29,L-2000,6.666666666666667
08:11:20,29480,29,R-2000,6.666666666666667
08:11:20,29480,30,L-1000,0.0
08:11:20,29480,30,R-1000,0.0
08:11:20,29480,30,L-2000,3.3333333333333335
08:11:20,29480,30,R-2000,3.3333333333333335
08:11:20,29480,34,L-1000,0.0
08:11:20,29480,34,R-1000,0.0
08:11:20,29480,34,L-2000,3.3333333333333335
08:11:20,29480,34,R-2000,3.3333333333333335
08:11:20,29480,39,L-1000,3.3333333333333335
08:11:20,29480,39,R-1000,3.3333333333333335
08:11:20,29480,39,L-2000,0.0
08:11:20,29480,39,R-2000,0.0
08:11:30,29490,1,L-1000,0.0
08:11:30,29490,1,R-1000,0.0
08:11:30,29490,1,L-2000,10.0
08:11:30,29490,1,R-2000,10.0
08:11:30,29490,10,L-1000,3.278688524590163
08:11:30,29490,10,R-1000,3.278688524590163
08:11:30,29490,10,L-2000,9.83606557377049
08:11:30,29490,10,R-2000,9.83606557377049
08:11:30,29490,11,L-1000,0.0
08:11:30,29490,11,R-1000,0.0
08:11:30,29490,11,L-2000,3.278688524590163
08:11:30,29490,11,R-2000,3.278688524590163
08:11:30,29490,14,L-1000,0.0
08:11:30,29490,14,R-1000,0.0
08:11:30,29490,14,L-2000,3.278688524590163
08:11:30,29490,14,R-2000,3.278688524590163
08:11:30,29490,15,L-1000,3.278688524590163
08:11:30,29490,15,R-1000,3.278688524590163
08:11:30,29490,15,L-2000,3.278688524590163
08:11:30,29490,15,R-2000,3.278688524590163
08:11:30,29490,20,L-1000,0.0
08:11:30,29490,20,R-1000,0.0
08:11:30,29490,20,L-2000,3.278688524590163
08:11:30,29490,20,R-2000,3.278688524590163
08:11:30,29490,21,L-1000,3.278688524590163
08:11:30,29490,21,R-1000,3.278688524590163
08:11:30,29490,21,L-2000,3.278688524590163
08:11:30,29490,21,R-2000,3.278688524590163
08:11:30,29490,23,L-1000,3.278688524590163
08:11:30,29490,23,R-1000,3.278688524590163
08:11:30,29490,23,L-2000,0.0
08:11:30,29490,23,R-2000,0.0
08:11:30,29490,25,L-1000,0.0
08:11:30,29490,25,R-1000,0.0
08:11:30,29490,25,L-2000,3.278688524590163
08:11:30,29490,25,R-2000,3.278688524590163
08:11:30,29490,26,L-1000,6.557377049180326
08:11:30,29490,26,R-1000,6.557377049180326
08:11:30,29490,26,L-2000,0.0
08:11:30,29490,26,R-2000,0.0
08:11:30,29490,27,L-1000,0.0
08:11:30,29490,27,R-1000,0.0
08:11:30,29490,27,L-2000,3.278688524590163
08:11:30,29490,27,R-2000,3.278688524590163
08:11:30,29490,28,L-1000,3.278688524590163
08:11:30,29490,28,R-1000,3.278688524590163
08:11:30,29490,28,L-2000,0.0
08:11:30,29490,28,R-2000,0.0
08:11:30,29490,29,L-1000,0.0
08:11:30,29490,29,R-1000,0.0
08:11:30,29490,29,L-2000,6.557377049180326
08:11:30,29490,29,R-2000,6.557377049180326
08:11:30,29490,30,L-1000,0.0
08:11:30,29490,30,R-1000,0.0
08:11:30,29490,30,L-2000,3.278688524590163
08:11:30,29490,30,R-2000,3.278688524590163
08:11:30,29490,34,L-1000,0.0
08:11:30,29490,34,R-1000,0.0
08:11:30,29490,34,L-2000,3.278688524590163
08:11:30,29490,34,R-2000,3.278688524590163
08:11:30,29490,39,L-1000,3.278688524590163
08:11:30,29490,39,R-1000,3.278688524590163
08:11:30,29490,39,L-2000,0.0
08:11:30,29490,39,R-2000,0.0
08:11:30,29490,40,L-1000,0.0
08:11:30,29490,40,R-1000,0.0
08:11:30,29490,40,L-2000,3.278688524590163
08:11:30,29490,40,R-2000,3.278688524590163
08:11:40,29500,1,L-1000,0.0
08:11:40,29500,1,R-1000,0.0
08:11:40,29500,1,L-2000,10.0
08:11:40,29500,1,R-2000,10.0
08:11:40,29500,10,L-1000,0.0
08:11:40,29500,10,R-1000,0.0
08:11:40,29500,10,L-2000,6.4516129032258105
08:11:40,29500,10,R-2000,6.4516129032258105
08:11:40,29500,11,L-1000,3.2258064516129052
08:11:40,29500,11,R-1000,3.2258064516129052
08:11:40,29500,11,L-2000,3.2258064516129052
08:11:40,29500,11,R-2000,3.2258064516129052
08:11:40,29500,14,L-1000,0.0
08:11:40,29500,14,R-1000,0.0
08:11:40,29500,14,L-2000,3.2258064516129052
08:11:40,29500,14,R-2000,3.2258064516129052
08:11:40,29500,15,L-1000,3.2258064516129052
08:11:40,29500,15,R-1000,3.2258064516129052
08:11:40,29500,15,L-2000,9.677419354838717
08:11:40,29500,15,R-2000,9.677419354838717
08:11:40,29500,20,L-1000,0.0
08:11:40,29500,20,R-1000,0.0
08:11:40,29500,20,L-2000,3.2258064516129052
08:11:40,29500,20,R-2000,3.2258064516129052
08:11:40,29500,21,L-1000,0.0
08:11:40,29500,21,R-1000,0.0
08:11:40,29500,21,L-2000,3.2258064516129052
08:11:40,29500,21,R-2000,3.2258064516129052
08:11:40,29500,23,L-1000,3.2258064516129052
08:11:40,29500,23,R-1000,3.2258064516129052
08:11:40,29500,23,L-2000,0.0
08:11:40,29500,23,R-2000,0.0
08:11:40,29500,26,L-1000,6.4516129032258105
08:11:40,29500,26,R-1000,6.4516129032258105
08:11:40,29500,26,L-2000,3.2258064516129052
08:11:40,29500,26,R-2000,3.2258064516129052
08:11:40,29500,27,L-1000,0.0
08:11:40,29500,27,R-1000,0.0
08:11:40,29500,27,L-2000,6.4516129032258105
08:11:40,29500,27,R-2000,6.4516129032258105
08:11:40,29500,28,L-1000,3.2258064516129052
08:11:40,29500,28,R-1000,3.2258064516129052
08:11:40,29500,28,L-2000,0.0
08:11:40,29500,28,R-2000,0.0
08:11:40,29500,30,L-1000,0.0
08:11:40,29500,30,R-1000,0.0
08:11:40,29500,30,L-2000,3.2258064516129052
08:11:40,29500,30,R-2000,3.2258064516129052
08:11:40,29500,34,L-1000,0.0
08:11:40,29500,34,R-1000,0.0
08:11:40,29500,34,L-2000,3.2258064516129052
08:11:40,29500,34,R-2000,3.2258064516129052
08:11:40,29500,35,L-1000,3.2258064516129052
08:11:40,29500,35,R-1000,3.2258064516129052
08:11:40,29500,35,L-2000,0.0
08:11:40,29500,35,R-2000,0.0
08:11:40,29500,39,L-1000,3.2258064516129052
08:11:40,29500,39,R-1000,3.2258064516129052
08:11:40,29500,39,L-2000,0.0
08:11:40,29500,39,R-2000,0.0
08:11:40,29500,40,L-1000,0.0
08:11:40,29500,40,R-1000,0.0
08:11:40,29500,40,L-2000,3.2258064516129052
08:11:40,29500,40,R-2000,3.2258064516129052
08:11:50,29510,1,L-1000,0.0
08:11:50,29510,1,R-1000,0.0
08:11:50,29510,1,L-2000,10.0
08:11:50,29510,1,R-2000,10.0
08:11:50,29510,8,L-1000,0.0
08:11:50,29510,8,R-1000,0.0
08:11:50,29510,8,L-2000,5.0
08:11:50,29510,8,R-2000,5.0
08:11:50,29510,10,L-1000,0.0
08:11:50,29510,10,R-1000,0.0
08:11:50,29510,10,L-2000,10.0
08:11:50,29510,10,R-2000,10.0
08:11:50,29510,11,L-1000,5.0
08:11:50,29510,11,R-1000,5.0
08:11:50,29510,11,L-2000,10.0
08:11:50,29510,11,R-2000,10.0
08:11:50,29510,13,L-1000,5.0
08:11:50,29510,13,R-1000,5.0
08:11:50,29510,13,L-2000,0.0
08:11:50,29510,13,R-2000,0.0
08:11:50,29510,14,L-1000,0.0
08:11:50,29510,14,R-1000,0.0
08:11:50,29510,14,L-2000,5.0
08:11:50,29510,14,R-2000,5.0
08:11:50,29510,15,L-1000,0.0
08:11:50,29510,15,R-1000,0.0
08:11:50,29510,15,L-2000,10.0
08:11:50,29510,15,R-2000,10.0
08:11:50,29510,16,L-1000,0.0
08:11:50,29510,16,R-1000,0.0
08:11:50,29510,16,L-2000,5.0
08:11:50,29510,16,R-2000,5.0
08:11:50,29510,21,L-1000,0.0
08:11:50,29510,21,R-1000,0.0
08:11:50,29510,21,L-2000,5.0
08:11:50,29510,21,R-2000,5.0
08:11:50,29510,23,L-1000,5.0
08:11:50,29510,23,R-1000,5.0
08:11:50,29510,23,L-2000,5.0
08:11:50,29510,23,R-2000,5.0
08:11:50,29510,26,L-1000,10.0
08:11:50,29510,26,R-1000,10.0
08:11:50,29510,26,L-2000,5.0
08:11:50,29510,26,R-2000,5.0
08:11:50,29510,27,L-1000,0.0
08:11:50,29510,27,R-1000,0.0
08:11:50,29510,27,L-2000,10.0
08:11:50,29510,27,R-2000,10.0
08:11:50,29510,28,L-1000,5.0
08:11:50,29510,28,R-1000,5.0
08:11:50,29510,28,L-2000,5.0
08:11:50,29510,28,R-2000,5.0
08:11:50,29510,33,L-1000,0.0
08:11:50,29510,33,R-1000,0.0
08:11:50,29510,33,L-2000,5.0
08:11:50,29510,33,R-2000,5.0
08:11:50,29510,35,L-1000,5.0
08:11:50,29510,35,R-1000,5.0
08:11:50,29510,35,L-2000,0.0
08:11:50,29510,35,R-2000,0.0
08:11:50,29510,39,L-1000,5.0
08:11:50,29510,39,R-1000,5.0
08:11:50,29510,39,L-2000,0.0
08:11:50,29510,39,R-2000,0.0
08:11:50,29510,40,L-1000,0.0
08:11:50,29510,40,R-1000,0.0
08:11:50,29510,40,L-2000,5.0
08:11:50,29510,40,R-2000,5.0
08:12:00,29520,1,L-1000,0.0
08:12:00,29520,1,R-1000,0.0
08:12:00,29520,1,L-2000,10.0
08:12:00,29520,1,R-2000,10.0
08:12:00,29520,8,L-1000,0.0
08:12:00,29520,8,R-1000,0.0
08:12:00,29520,8,L-2000,4.761904761904758
08:12:00,29520,8,R-2000,4.761904761904758
08:12:00,29520,10,L-1000,0.0
08:12:00,29520,10,R-1000,0.0
08:12:00,29520,10,L-2000,4.761904761904758
08:12:00,29520,10,R-2000,4.761904761904758
08:12:00,29520,11,L-1000,4.761904761904758
08:12:00,29520,11,R-1000,4.761904761904758
08:12:00,29520,11,L-2000,9.523809523809517
08:12:00,29520,11,R-2000,9.523809523809517
08:12:00,29520,13,L-1000,4.761904761904758
08:12:00,29520,13,R-1000,4.761904761904758
08:12:00,29520,13,L-2000,0.0
08:12:00,29520,13,R-2000,0.0
08:12:00,29520,14,L-1000,0.0
08:12:00,29520,14,R-1000,0.0
08:12:00,29520,14,L-2000,9.523809523809517
08:12:00,29520,14,R-2000,9.523809523809517
08:12:00,29520,15,L-1000,0.0
08:12:00,29520,15,R-1000,0.0
08:12:00,29520,15,L-2000,9.523809523809517
08:12:00,29520,15,R-2000,9.523809523809517
08:12:00,29520,16,L-1000,0.0
08:12:00,29520,16,R-1000,0.0
08:12:00,29520,16,L-2000,4.761904761904758
08:12:00,29520,16,R-2000,4.761904761904758
08:12:00,29520,21,L-1000,0.0
08:12:00,29520,21,R-1000,0.0
08:12:00,29520,21,L-2000,4.761904761904758
08:12:00,29520,21,R-2000,4.761904761904758
08:12:00,29520,23,L-1000,4.761904761904758
08:12:00,29520,23,R-1000,4.761904761904758
08:12:00,29520,23,L-2000,4.761904761904758
08:12:00,29520,23,R-2000,4.761904761904758
08:12:00,29520,26,L-1000,9.523809523809517
08:12:00,29520,26,R-1000,9.523809523809517
08:12:00,29520,26,L-2000,9.523809523809517
08:12:00,29520,26,R-2000,9.523809523809517
08:12:00,29520,28,L-1000,4.761904761904758
08:12:00,29520,28,R-1000,4.761904761904758
08:12:00,29520,28,L-2000,4.761904761904758
08:12:00,29520,28,R-2000,4.761904761904758
08:12:00,29520,33,L-1000,0.0
08:12:00,29520,33,R-1000,0.0
08:12:00,29520,33,L-2000,4.761904761904758
08:12:00,29520,33,R-2000,4.761904761904758
08:12:00,29520,35,L-1000,4.761904761904758
08:12:00,29520,35,R-1000,4.761904761904758
08:12:00,29520,35,L-2000,0.0
08:12:00,29520,35,R-2000,0.0
08:12:00,29520,39,L-1000,4.761904761904758
08:12:00,29520,39,R-1000,4.761904761904758
08:12:00,29520,39,L-2000,0.0
08:12:00,29520,39,R-2000,0.0
08:12:00,29520,40,L-1000,0.0
08:12:00,29520,40,R-1000,0.0
08:12:00,29520,40,L-2000,4.761904761904758
08:12:00,29520,40,R-2000,4.761904761904758
08:12:10,29530,1,L-1000,0.0
08:12:10,29530,1,R-1000,0.0
08:12:10,29530,1,L-2000,5.0
08:12:10,29530,1,R-2000,5.0
08:12:10,29530,2,L-1000,0.0
08:12:10,29530,2,R-1000,0.0
08:12:10,29530,2,L-2000,5.0
08:12:10,29530,2,R-2000,5.0
08:12:10,29530,3,L-1000,0.0
08:12:10,29530,3,R-1000,0.0
08:12:10,29530,3,L-2000,10.0
08:12:10,29530,3,R-2000,10.0
08:12:10,29530,7,L-1000,5.0
08:12:10,29530,7,R-1000,5.0
08:12:10,29530,7,L-2000,0.0
08:12:10,29530,7,R-2000,0.0
08:12:10,29530,8,L-1000,0.0
08:12:10,29530,8,R-1000,0.0
08:12:10,29530,8,L-2000,5.0
08:12:10,29530,8,R-2000,5.0
08:12:10,29530,9,L-1000,0.0
08:12:10,29530,9,R-1000,0.0
08:12:10,29530,9,L-2000,5.0
08:12:10,29530,9,R-2000,5.0
08:12:10,29530,11,L-1000,5.0
08:12:10,29530,11,R-1000,5.0
08:12:10,29530,11,L-2000,10.0
08:12:10,29530,11,R-2000,10.0
08:12:10,29530,13,L-1000,5.0
08:12:10,29530,13,R-1000,5.0
08:12:10,29530,13,L-2000,0.0
08:12:10,29530,13,R-2000,0.0
08:12:10,29530,14,L-1000,0.0
08:12:10,29530,14,R-1000,0.0
08:12:10,29530,14,L-2000,10.0
08:12:10,29530,14,R-2000,10.0
08:12:10,29530,15,L-1000,0.0
08:12:10,29530,15,R-1000,0.0
08:12:10,29530,15,L-2000,10.0
08:12:10,29530,15,R-2000,10.0
08:12:10,29530,23,L-1000,5.0
08:12:10,29530,23,R-1000,5.0
08:12:10,29530,23,L-2000,10.0
08:12:10,29530,23,R-2000,10.0
08:12:10,29530,26,L-1000,5.0
08:12:10,29530,26,R-1000,5.0
08:12:10,29530,26,L-2000,10.0
08:12:10,29530,26,R-2000,10.0
08:12:10,29530,27,L-1000,5.0
08:12:10,29530,27,R-1000,5.0
08:12:10,29530,27,L-2000,0.0
08:12:10,29530,27,R-2000,0.0
08:12:10,29530,28,L-1000,0.0
08:12:10,29530,28,R-1000,0.0
08:12:10,29530,28,L-2000,5.0
08:12:10,29530,28,R-2000,5.0
08:12:10,29530,33,L-1000,0.0
08:12:10,29530,33,R-1000,0.0
08:12:10,29530,33,L-2000,5.0
08:12:10,29530,33,R-2000,5.0
08:12:10,29530,35,L-1000,5.0
08:12:10,29530,35,R-1000,5.0
08:12:10,29530,35,L-2000,0.0
08:12:10,29530,35,R-2000,0.0
08:12:10,29530,40,L-1000,0.0
08:12:10,29530,40,R-1000,0.0
08:12:10,29530,40,L-2000,5.0
08:12:10,29530,40,R-2000,5.0
08:12:20,29540,2,L-1000,0.0
08:12:20,29540,2,R-1000,0.0
08:12:20,29540,2,L-2000,10.0
08:12:20,29540,2,R-2000,10.0
08:12:20,29540,3,L-1000,0.0
08:12:20,29540,3,R-1000,0.0
08:12:20,29540,3,L-2000,10.0
08:12:20,29540,3,R-2000,10.0
08:12:20,29540,7,L-1000,5.0
08:12:20,29540,7,R-1000,5.0
08:12:20,29540,7,L-2000,0.0
08:12:20,29540,7,R-2000,0.0
08:12:20,29540,8,L-1000,0.0
08:12:20,29540,8,R-1000,0.0
08:12:20,29540,8,L-2000,5.0
08:12:20,29540,8,R-2000,5.0
08:12:20,29540,9,L-1000,0.0
08:12:20,29540,9,R-1000,0.0
08:12:20,29540,9,L-2000,10.0
08:12:20,29540,9,R-2000,10.0
08:12:20,29540,11,L-1000,5.0
08:12:20,29540,11,R-1000,5.0
08:12:20,29540,11,L-2000,0.0
08:12:20,29540,11,R-2000,0.0
08:12:20,29540,13,L-1000,5.0
08:12:20,29540,13,R-1000,5.0
08:12:20,29540,13,L-2000,0.0
08:12:20,29540,13,R-2000,0.0
08:12:20,29540,14,L-1000,0.0
08:12:20,29540,14,R-1000,0.0
08:12:20,29540,14,L-2000,10.0
08:12:20,29540,14,R-2000,10.0
08:12:20,29540,15,L-1000,0.0
08:12:20,29540,15,R-1000,0.0
08:12:20,29540,15,L-2000,5.0
08:12:20,29540,15,R-2000,5.0
08:12:20,29540,21,L-1000,0.0
08:12:20,29540,21,R-1000,0.0
08:12:20,29540,21,L-2000,5.0
08:12:20,29540,21,R-2000,5.0
08:12:20,29540,23,L-1000,0.0
08:12:20,29540,23,R-1000,0.0
08:12:20,29540,23,L-2000,10.0
08:12:20,29540,23,R-2000,10.0
08:12:20,29540,26,L-1000,0.0
08:12:20,29540,26,R-1000,0.0
08:12:20,29540,26,L-2000,5.0
08:12:20,29540,26,R-2000,5.0
08:12:20,29540,27,L-1000,5.0
08:12:20,29540,27,R-1000,5.0
08:12:20,29540,27,L-2000,5.0
08:12:20,29540,27,R-2000,5.0
08:12:20,29540,28,L-1000,0.0
08:12:20,29540,28,R-1000,0.0
08:12:20,29540,28,L-2000,5.0
08:12:20,29540,28,R-2000,5.0
08:12:20,29540,33,L-1000,0.0
08:12:20,29540,33,R-1000,0.0
08:12:20,29540,33,L-2000,5.0
08:12:20,29540,33,R-2000,5.0
08:12:20,29540,35,L-1000,5.0
08:12:20,29540,35,R-1000,5.0
08:12:20,29540,35,L-2000,0.0
08:12:20,29540,35,R-2000,0.0
08:12:30,29550,2,L-1000,0.0
08:12:30,29550,2,R-1000,0.0
08:12:30,29550,2,L-2000,6.666666666666667
08:12:30,29550,2,R-2000,6.666666666666667
08:12:30,29550,3,L-1000,0.0
08:12:30,29550,3,R-1000,0.0
08:12:30,29550,3,L-2000,6.666666666666667
08:12:30,29550,3,R-2000,6.666666666666667
08:12:30,29550,7,L-1000,3.3333333333333335
08:12:30,29550,7,R-1000,3.3333333333333335
08:12:30,29550,7,L-2000,0.0
08:12:30,29550,7,R-2000,0.0
08:12:30,29550,9,L-1000,3.3333333333333335
08:12:30,29550,9,R-1000,3.3333333333333335
08:12:30,29550,9,L-2000,10.0
08:12:30,29550,9,R-2000,10.0
08:12:30,29550,12,L-1000,3.3333333333333335
08:12:30,29550,12,R-1000,3.3333333333333335
08:12:30,29550,12,L-2000,0.0
08:12:30,29550,12,R-2000,0.0
08:12:30,29550,13,L-1000,3.3333333333333335
08:12:30,29550,13,R-1000,3.3333333333333335
08:12:30,29550,13,L-2000,0.0
08:12:30,29550,13,R-2000,0.0
08:12:30,29550,14,L-1000,0.0
08:12:30,29550,14,R-1000,0.0
08:12:30,29550,14,L-2000,6.666666666666667
08:12:30,29550,14,R-2000,6.666666666666667
08:12:30,29550,15,L-1000,0.0
08:12:30,29550,15,R-1000,0.0
08:12:30,29550,15,L-2000,3.3333333333333335
08:12:30,29550,15,R-2000,3.3333333333333335
08:12:30,29550,17,L-1000,3.3333333333333335
08:12:30,29550,17,R-1000,3.3333333333333335
08:12:30,29550,17,L-2000,0.0
08:12:30,29550,17,R-2000,0.0
08:12:30,29550,21,L-1000,0.0
08:12:30,29550,21,R-1000,0.0
08:12:30,29550,21,L-2000,3.3333333333333335
08:12:30,29550,21,R-2000,3.3333333333333335
08:12:30,29550,23,L-1000,0.0
08:12:30,29550,23,R-1000,0.0
08:12:30,29550,23,L-2000,10.0
08:12:30,29550,23,R-2000,10.0
08:12:30,29550,26,L-1000,0.0
08:12:30,29550,26,R-1000,0.0
08:12:30,29550,26,L-2000,3.3333333333333335
08:12:30,29550,26,R-2000,3.3333333333333335
08:12:30,29550,27,L-1000,3.3333333333333335
08:12:30,29550,27,R-1000,3.3333333333333335
08:12:30,29550,27,L-2000,6.666666666666667
08:12:30,29550,27,R-2000,6.666666666666667
08:12:40,29560,2,L-1000,0.0
08:12:40,29560,2,R-1000,0.0
08:12:40,29560,2,L-2000,4.651162790697677
08:12:40,29560,2,R-2000,4.651162790697677
08:12:40,29560,3,L-1000,0.0
08:12:40,29560,3,R-1000,0.0
08:12:40,29560,3,L-2000,9.302325581395355
08:12:40,29560,3,R-2000,9.302325581395355
08:12:40,29560,4,L-1000,0.0
08:12:40,29560,4,R-1000,0.0
08:12:40,29560,4,L-2000,4.651162790697677
08:12:40,29560,4,R-2000,4.651162790697677
08:12:40,29560,6,L-1000,0.0
08:12:40,29560,6,R-1000,0.0
08:12:40,29560,6,L-2000,4.651162790697677
08:12:40,29560,6,R-2000,4.651162790697677
