Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
수서·문정,hub,222,GATE 7,GATE,1075945.4496357300 ,876653.6973647110 ,1392.1580180000 ,10759.4544963573 ,8766.5369736471 ,13.9215801800 ,312,37.487729085429200000 ,127.100045071158000000 ,46.137282017618400000 
수서·문정,hub,222,GATE 6,GATE,1074690.6534285900 ,875523.8738213670 ,1392.1580180000 ,10746.9065342859 ,8755.2387382137 ,13.9215801800 ,312,37.487831079617100000 ,127.099903451769000000 ,46.097585374489400000 
수서·문정,hub,222,GATE 5,GATE,1073397.7856202800 ,874359.7704866460 ,1392.1580180000 ,10733.9778562028 ,8743.5977048665 ,13.9215801800 ,312,37.487936168215900000 ,127.099757535121000000 ,46.056731072254400000 
수서·문정,hub,222,GATE 4,GATE,1080052.2250778600 ,874651.4275335580 ,1392.1580280000 ,10800.5222507786 ,8746.5142753356 ,13.9215802800 ,132,37.487909086789900000 ,127.100509738228000000 ,46.205864462070100000 
수서·문정,hub,222,GATE 3,GATE,1078780.5182868000 ,873506.3776024630 ,1392.1580280000 ,10787.8051828680 ,8735.0637760246 ,13.9215802800 ,132,37.488012456091500000 ,127.100366210566000000 ,46.165587497875000000 
수서·문정,hub,222,GATE 2,GATE,1077525.3330732300 ,872376.2037584740 ,1392.1580280000 ,10775.2533307323 ,8723.7620375847 ,13.9215802800 ,132,37.488114482284000000 ,127.100224547177000000 ,46.125878836959600000 
수서·문정,hub,222,GATE 1,GATE,1076264.3189508300 ,871240.7815346750 ,1392.1580280000 ,10762.6431895083 ,8712.4078153468 ,13.9215802800 ,132,37.488216982101300000 ,127.100082225532000000 ,46.086030829697800000 
수서·문정,hub,222,FATO 2,FATO,1071351.9517653100 ,872377.3076202220 ,1392.1580180000 ,10713.5195176531 ,8723.7730762022 ,13.9215801800 ,222,37.488115114787900000 ,127.099526664421000000 ,45.990672952495500000 
수서·문정,hub,222,FATO 1,FATO,1074136.3262424200 ,869324.7282964770 ,1392.1580280000 ,10741.3632624242 ,8693.2472829648 ,13.9215802800 ,222,37.488389952702000000 ,127.099842053330000000 ,46.018888734281000000 
수서·문정,hub,222,TAXI 5,TAXI,1078704.8654322200 ,876215.1914157720 ,1392.1580180000 ,10787.0486543222 ,8762.1519141577 ,13.9215801800 ,222,37.487768285461600000 ,127.100357103204000000 ,46.193111479282300000 
수서·문정,hub,222,TAXI 4,TAXI,1077411.7450387000 ,875050.8607478450 ,1392.1580180000 ,10774.1174503870 ,8750.5086074785 ,13.9215801800 ,222,37.487873395142200000 ,127.100211158810000000 ,46.152155323885300000 
수서·문정,hub,222,TAXI 3,TAXI,1076146.9692288100 ,873912.0514881100 ,1392.1580180000 ,10761.4696922881 ,8739.1205148811 ,13.9215801800 ,222,37.487976200708700000 ,127.100068413051000000 ,46.112142843194300000 
수서·문정,hub,222,TAXI 2,TAXI,1074880.7302676800 ,872771.9248252960 ,1392.1580180000 ,10748.8073026768 ,8727.7192482530 ,13.9215801800 ,222,37.488079125030000000 ,127.099925501764000000 ,46.072129585780200000 
수서·문정,hub,222,TAXI 1,TAXI,1072745.8932397100 ,870849.7089421660 ,1392.1580180000 ,10727.4589323971 ,8708.4970894217 ,13.9215801800 ,222,37.488252651642500000 ,127.099684557165000000 ,46.004771656356700000 
