Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
연신내,port,43,FATO 1,FATO,-484608.801,-482951.7222,1783.906538,-4846.08801,-4829.517222,17.83906538,43,37.61034404,126.9236216,32.6469732
연신내,port,43,TAXI 5,TAXI,-489056.3892,-489920.8679,1783.906528,-4890.563892,-4899.208679,17.83906528,43,37.61097203,126.9231179,32.73235787
연신내,port,43,TAXI 4,TAXI,-487783.7862,-488734.1465,1783.906528,-4877.837862,-4887.341465,17.83906528,43,37.61086512,126.923262,32.71643247
연신내,port,43,TAXI 3,TAXI,-486539.078,-487573.4373,1783.906528,-4865.39078,-4875.734373,17.83906528,43,37.61076055,126.9234029,32.7009021
연신내,port,43,TAXI 2,TAXI,-485292.9298,-486411.3854,1783.906528,-4852.929298,-4864.113854,17.83906528,43,37.61065587,126.9235441,32.68539927
연신내,port,43,TAXI 1,TAXI,-483191.9652,-484452.2042,1783.906528,-4831.919652,-4844.522042,17.83906528,43,37.61047937,126.923782,32.65936513
천호,port,110,GATE 8,GATE,1245720.452,236266.067,-76.082469,12457.20452,2362.66067,-0.76082469,200,37.54541964,127.1193723,39.55932888
천호,port,110,GATE 7,GATE,1245119.445,237917.321,-76.082469,12451.19445,2379.17321,-0.76082469,200,37.54527087,127.1193039,39.54577136
천호,port,110,GATE 6,GATE,1244541.946,239503.9872,-76.082469,12445.41946,2395.039872,-0.76082469,200,37.54512793,127.1192382,39.5327899
천호,port,110,GATE 5,GATE,1243946.925,241138.7941,-76.082469,12439.46925,2411.387941,-0.76082469,200,37.54498064,127.1191706,39.51946149
천호,port,110,GATE 4,GATE,1241724.547,234859.6486,-76.082459,12417.24547,2348.596486,-0.76082459,20,37.54554696,127.1189206,39.46020149
천호,port,110,GATE 3,GATE,1241139.265,236467.6979,-76.082459,12411.39265,2364.676979,-0.76082459,20,37.54540209,127.118854,39.44699913
천호,port,110,GATE 2,GATE,1240561.587,238054.8559,-76.082459,12405.61587,2380.548559,-0.76082459,20,37.5452591,127.1187883,39.43401347
천호,port,110,GATE 1,GATE,1239981.226,239649.3845,-76.082459,12399.81226,2396.493845,-0.76082459,20,37.54511545,127.1187222,39.4210127
천호,port,110,FATO 2,FATO,1242875.2,243778.3019,-76.082469,12428.752,2437.783019,-0.76082469,110,37.54474286,127.1190487,39.49531747
천호,port,110,FATO 1,FATO,1239001.853,242340.1912,-76.082459,12390.01853,2423.401912,-0.76082459,110,37.54487303,127.1186108,39.39917633
천호,port,110,TAXI 5,TAXI,1243679.174,235523.1025,-76.082469,12436.79174,2355.231025,-0.76082469,110,37.54548689,127.1191415,39.5086378
천호,port,110,TAXI 4,TAXI,1243084.037,237158.2288,-76.082469,12430.84037,2371.582288,-0.76082469,110,37.54533958,127.1190738,39.49521237
천호,port,110,TAXI 3,TAXI,1242501.945,238757.5139,-76.082469,12425.01945,2387.575139,-0.76082469,110,37.5451955,127.1190076,39.48212731
천호,port,110,TAXI 2,TAXI,1241919.179,240358.6492,-76.082469,12419.19179,2403.586492,-0.76082469,110,37.54505125,127.1189413,39.46907276
천호,port,110,TAXI 1,TAXI,1240936.655,243058.1104,-76.082469,12409.36655,2430.581104,-0.76082469,110,37.54480805,127.1188296,39.44716666
광화문,hub,130,GATE 8,GATE,-43379.30977,-20610.28072,3538.119375,-433.7930977,-206.1028072,35.38119375,220,37.56869576,126.9735722,38.02512337
